Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2023-01-12,Dan Vladar,away,Calgary Flames,St Louis Blues,60.0,1,2.54
2023-01-12,Petr Mrazek,home,Chicago Blackhawks,Colorado Avalanche,60.0,2,3.66
2023-01-12,Pavel Francouz,away,Colorado Avalanche,Chicago Blackhawks,57.9167,3,2.58
2023-01-12,Karel Vejmelka,home,Arizona Coyotes,Ottawa Senators,58.8667,4,5.33
2023-01-12,Anton Forsberg,away,Ottawa Senators,Arizona Coyotes,59.75,3,2.11
2023-01-12,Adin Hill,home,Vegas Golden Knights,Florida Panthers,60.0,2,3.77
2023-01-12,Sergei Bobrovsky,away,Florida Panthers,Vegas Golden Knights,58.8833,3,3.19
2023-01-13,Dustin Tokarski,home,Pittsburgh Penguins,Winnipeg Jets,60.0,4,3.08
2023-01-13,David Rittich,away,Winnipeg Jets,Pittsburgh Penguins,59.7,1,1.38
2023-01-13,John Gibson,home,Anaheim Ducks,New Jersey Devils,60.0,6,3.93
2023-01-13,Vitek Vanecek,away,New Jersey Devils,Anaheim Ducks,60.0,2,3.75
2023-01-13,Kaapo Kahkonen,home,San Jose Sharks,Edmonton Oilers,60.0,7,4.0
2023-01-13,Jack Campbell,away,Edmonton Oilers,San Jose Sharks,59.8167,1,2.41
2023-01-14,Scott Wedgewood,home,Dallas Stars,Calgary Flames,57.9333,6,3.07
2023-01-14,Dan Vladar,away,Calgary Flames,Dallas Stars,60.0,5,2.14
2023-01-14,Ville Husso,home,Detroit Red Wings,Columbus Blue Jackets,58.4333,4,2.49
2023-01-14,Elvis Merzlikins,away,Columbus Blue Jackets,Detroit Red Wings,59.9167,3,1.52
2023-01-14,Ilya Sorokin,home,New York Islanders,Montreal Canadiens,60.0,1,2.06
2023-01-14,Sam Montembeault,away,Montreal Canadiens,New York Islanders,58.95,2,3.68
2023-01-14,Pavel Francouz,home,Colorado Avalanche,Ottawa Senators,60.0,0,2.61
2023-01-14,Anton Forsberg,away,Ottawa Senators,Colorado Avalanche,60.0,7,3.34
2023-01-14,Darcy Kuemper,home,Washington Capitals,Philadelphia Flyers,58.3,3,2.31
2023-01-14,Carter Hart,away,Philadelphia Flyers,Washington Capitals,59.9,1,4.27
2023-01-14,Frederik Andersen,home,Carolina Hurricanes,Pittsburgh Penguins,60.0,1,3.48
2023-01-14,Casey DeSmith,away,Pittsburgh Penguins,Carolina Hurricanes,58.6333,2,4.44
2023-01-14,Linus Ullmark,home,Boston Bruins,Toronto Maple Leafs,60.0,3,2.99
2023-01-14,Matt Murray,away,Toronto Maple Leafs,Boston Bruins,58.8,4,3.18
2023-01-14,Sergei Bobrovsky,home,Florida Panthers,Vancouver Canucks,60.0,3,3.71
2023-01-14,Spencer Martin,away,Vancouver Canucks,Florida Panthers,57.8667,4,3.34
2023-01-14,Marc-Andre Fleury,home,Minnesota Wild,Arizona Coyotes,59.65,1,2.11
2023-01-14,Connor Ingram,away,Arizona Coyotes,Minnesota Wild,58.8167,2,2.71
2023-01-14,Juuse Saros,home,Nashville Predators,Buffalo Sabres,57.5333,5,3.27
2023-01-14,Ukko-Pekka Luukkonen,away,Buffalo Sabres,Nashville Predators,60.0,3,3.23
2023-01-14,Alex Stalock,home,Chicago Blackhawks,Seattle Kraken,47.8333,4,2.02
2023-01-14,Petr Mrazek,home,Chicago Blackhawks,Seattle Kraken,12.1333,4,0.63
2023-01-14,Martin Jones,away,Seattle Kraken,Chicago Blackhawks,59.8333,5,1.77
2023-01-14,Jordan Binnington,home,St Louis Blues,Tampa Bay Lightning,59.3833,4,3.2
2023-01-14,Andrei Vasilevskiy,away,Tampa Bay Lightning,St Louis Blues,60.0,2,2.06
2023-01-14,Logan Thompson,home,Vegas Golden Knights,Edmonton Oilers,58.5667,4,3.2
2023-01-14,Jack Campbell,away,Edmonton Oilers,Vegas Golden Knights,60.0,3,2.52
2023-01-14,Jonathan Quick,home,Los Angeles Kings,New Jersey Devils,58.1333,4,2.82
2023-01-14,Mackenzie Blackwood,away,New Jersey Devils,Los Angeles Kings,60.0,2,3.56
2023-01-15,Igor Shesterkin,home,New York Rangers,Montreal Canadiens,57.7167,2,2.88
2023-01-15,Sam Montembeault,away,Montreal Canadiens,New York Rangers,60.0,1,3.93
2023-01-15,Pyotr Kochetkov,home,Carolina Hurricanes,Vancouver Canucks,65.0,3,2.83
2023-01-15,Collin Delia,away,Vancouver Canucks,Carolina Hurricanes,64.05,3,3.0
2023-01-15,Connor Hellebuyck,home,Winnipeg Jets,Arizona Coyotes,59.85,1,3.09
2023-01-15,Karel Vejmelka,away,Arizona Coyotes,Winnipeg Jets,58.8667,2,2.55
2023-01-16,Ukko-Pekka Luukkonen,home,Buffalo Sabres,Florida Panthers,59.2,3,2.53
2023-01-16,Sergei Bobrovsky,away,Florida Panthers,Buffalo Sabres,60.0,1,2.48
2023-01-16,Jeremy Swayman,home,Boston Bruins,Philadelphia Flyers,60.0,0,2.57
2023-01-16,Samuel Ersson,away,Philadelphia Flyers,Boston Bruins,32.4167,2,1.6
2023-01-16,Carter Hart,away,Philadelphia Flyers,Boston Bruins,27.5833,4,1.59
2023-01-16,Pavel Francouz,home,Colorado Avalanche,Detroit Red Wings,59.8667,3,2.44
2023-01-16,Ville Husso,away,Detroit Red Wings,Colorado Avalanche,40.0,5,2.39
2023-01-16,Magnus Hellberg,away,Detroit Red Wings,Colorado Avalanche,20.0,1,0.27
2023-01-16,James Reimer,home,San Jose Sharks,New Jersey Devils,65.0,3,3.08
2023-01-16,Vitek Vanecek,away,New Jersey Devils,San Jose Sharks,64.0833,3,3.52
2023-01-16,Philipp Grubauer,home,Seattle Kraken,Tampa Bay Lightning,59.65,2,2.77
2023-01-16,Andrei Vasilevskiy,away,Tampa Bay Lightning,Seattle Kraken,60.0,1,2.11
2023-01-16,Logan Thompson,home,Vegas Golden Knights,Dallas Stars,55.35,3,3.34
2023-01-16,Jake Oettinger,away,Dallas Stars,Vegas Golden Knights,60.0,0,2.46
2023-01-16,Casey DeSmith,home,Pittsburgh Penguins,Anaheim Ducks,59.4167,3,2.82
2023-01-16,John Gibson,away,Anaheim Ducks,Pittsburgh Penguins,60.55,4,5.83
2023-01-16,Elvis Merzlikins,home,Columbus Blue Jackets,New York Rangers,56.9,3,2.95
2023-01-16,Jaroslav Halak,away,New York Rangers,Columbus Blue Jackets,60.0,1,3.08
2023-01-16,Ilya Sorokin,home,New York Islanders,Washington Capitals,63.9833,4,3.45
2023-01-16,Darcy Kuemper,away,Washington Capitals,New York Islanders,64.45,3,2.71
2023-01-16,Juuse Saros,home,Nashville Predators,Calgary Flames,60.0,1,3.27
2023-01-16,Jacob Markstrom,away,Calgary Flames,Nashville Predators,58.4333,2,3.43
2023-01-16,Jordan Binnington,home,St Louis Blues,Ottawa Senators,59.9167,1,2.74
2023-01-16,Cam Talbot,away,Ottawa Senators,St Louis Blues,59.55,2,1.8
2023-01-17,Samuel Ersson,home,Philadelphia Flyers,Anaheim Ducks,60.0,2,2.62
2023-01-17,Anthony Stolarz,away,Anaheim Ducks,Philadelphia Flyers,59.8167,4,4.33
2023-01-17,Matt Murray,home,Toronto Maple Leafs,Florida Panthers,21.6833,4,1.22
2023-01-17,Ilya Samsonov,home,Toronto Maple Leafs,Florida Panthers,40.2,0,1.2
2023-01-17,Sergei Bobrovsky,away,Florida Panthers,Toronto Maple Leafs,61.8833,5,3.94
2023-01-17,Charlie Lindgren,home,Washington Capitals,Minnesota Wild,57.35,3,1.48
2023-01-17,Filip Gustavsson,away,Minnesota Wild,Washington Capitals,59.7833,2,4.6
2023-01-17,Sam Montembeault,home,Montreal Canadiens,Winnipeg Jets,60.0,1,3.57
2023-01-17,Connor Hellebuyck,away,Winnipeg Jets,Montreal Canadiens,59.3,4,2.97
2023-01-17,Petr Mrazek,home,Chicago Blackhawks,Buffalo Sabres,61.7167,3,3.22
2023-01-17,Craig Anderson,away,Buffalo Sabres,Chicago Blackhawks,62.4,4,2.66
2023-01-17,Connor Ingram,home,Arizona Coyotes,Detroit Red Wings,65.0,3,3.78
2023-01-17,Magnus Hellberg,away,Detroit Red Wings,Arizona Coyotes,65.0,3,2.82
2023-01-17,Jack Campbell,home,Edmonton Oilers,Seattle Kraken,60.0,2,1.99
2023-01-17,Martin Jones,away,Seattle Kraken,Edmonton Oilers,60.0,5,4.08
2023-01-18,Cam Talbot,home,Ottawa Senators,Pittsburgh Penguins,59.5667,4,3.34
2023-01-18,Casey DeSmith,away,Pittsburgh Penguins,Ottawa Senators,60.4167,5,4.78
2023-01-18,Semyon Varlamov,home,New York Islanders,Boston Bruins,59.1667,4,1.96
2023-01-18,Linus Ullmark,away,Boston Bruins,New York Islanders,59.9167,1,3.32
2023-01-18,Jacob Markstrom,home,Calgary Flames,Colorado Avalanche,58.0,3,2.24
2023-01-18,Alexandar Georgiev,away,Colorado Avalanche,Calgary Flames,60.0,1,2.97
2023-01-18,Spencer Martin,home,Vancouver Canucks,Tampa Bay Lightning,14.5833,4,0.62
2023-01-18,Collin Delia,home,Vancouver Canucks,Tampa Bay Lightning,42.8167,0,1.29
2023-01-18,Brian Elliott,away,Tampa Bay Lightning,Vancouver Canucks,60.0,2,3.76
2023-01-18,James Reimer,home,San Jose Sharks,Dallas Stars,60.0,3,2.56
2023-01-18,Jake Oettinger,away,Dallas Stars,San Jose Sharks,58.3,4,2.88
2023-01-19,Elvis Merzlikins,home,Columbus Blue Jackets,Anaheim Ducks,57.0667,5,3.55
2023-01-19,John Gibson,away,Anaheim Ducks,Columbus Blue Jackets,40.0,0,1.66
2023-01-19,Anthony Stolarz,away,Anaheim Ducks,Columbus Blue Jackets,20.0,3,1.03
2023-01-19,Igor Shesterkin,home,New York Rangers,Boston Bruins,56.45,3,2.98
2023-01-19,Jeremy Swayman,away,Boston Bruins,New York Rangers,59.9,1,2.92
2023-01-19,Carter Hart,home,Philadelphia Flyers,Chicago Blackhawks,57.65,3,1.98
2023-01-19,Petr Mrazek,away,Chicago Blackhawks,Philadelphia Flyers,60.0,1,4.43
2023-01-19,Cayden Primeau,home,Montreal Canadiens,Florida Panthers,20.0,1,0.99
2023-01-19,Sam Montembeault,home,Montreal Canadiens,Florida Panthers,40.0,5,5.54
2023-01-19,Alex Lyon,away,Florida Panthers,Montreal Canadiens,57.65,2,2.77
2023-01-19,Sergei Bobrovsky,away,Florida Panthers,Montreal Canadiens,2.0167,0,0.09
2023-01-19,Frederik Andersen,home,Carolina Hurricanes,Minnesota Wild,60.0,2,4.63
2023-01-19,Marc-Andre Fleury,away,Minnesota Wild,Carolina Hurricanes,58.0667,5,3.32
2023-01-19,Ukko-Pekka Luukkonen,home,Buffalo Sabres,New York Islanders,59.6833,2,2.72
2023-01-19,Ilya Sorokin,away,New York Islanders,Buffalo Sabres,60.2,3,4.51
2023-01-19,Ilya Samsonov,home,Toronto Maple Leafs,Winnipeg Jets,59.5333,1,4.43
2023-01-19,Connor Hellebuyck,away,Winnipeg Jets,Toronto Maple Leafs,59.3667,3,2.32
2023-01-19,Jordan Binnington,home,St Louis Blues,Nashville Predators,60.0,2,3.15
2023-01-19,Juuse Saros,away,Nashville Predators,St Louis Blues,60.0,5,3.28
2023-01-19,Jack Campbell,home,Edmonton Oilers,Tampa Bay Lightning,60.0,3,3.3
2023-01-19,Andrei Vasilevskiy,away,Tampa Bay Lightning,Edmonton Oilers,58.3833,4,3.7
2023-01-19,Karel Vejmelka,home,Arizona Coyotes,Washington Capitals,59.4167,4,3.41
2023-01-19,Darcy Kuemper,away,Washington Capitals,Arizona Coyotes,59.9167,0,1.96
2023-01-19,Adin Hill,home,Vegas Golden Knights,Detroit Red Wings,57.8833,3,1.96
2023-01-19,Ville Husso,away,Detroit Red Wings,Vegas Golden Knights,60.0,2,1.72
2023-01-19,Martin Jones,home,Seattle Kraken,New Jersey Devils,61.1667,3,3.25
2023-01-19,Mackenzie Blackwood,away,New Jersey Devils,Seattle Kraken,59.9333,4,3.91
2023-01-19,Pheonix Copley,home,Los Angeles Kings,Dallas Stars,27.45,4,1.62
2023-01-19,Jonathan Quick,home,Los Angeles Kings,Dallas Stars,32.55,0,0.79
2023-01-19,Scott Wedgewood,away,Dallas Stars,Los Angeles Kings,60.0,0,3.29
2023-01-20,Tristan Jarry,home,Pittsburgh Penguins,Ottawa Senators,60.0,1,4.72
2023-01-20,Cam Talbot,away,Ottawa Senators,Pittsburgh Penguins,60.0,4,4.13
2023-01-20,Collin Delia,home,Vancouver Canucks,Colorado Avalanche,60.0,4,2.85
2023-01-20,Alexandar Georgiev,away,Colorado Avalanche,Vancouver Canucks,60.0,1,2.93
2023-01-21,Ukko-Pekka Luukkonen,home,Buffalo Sabres,Anaheim Ducks,59.85,3,2.71
2023-01-21,John Gibson,away,Anaheim Ducks,Buffalo Sabres,60.0,6,2.99
2023-01-21,Dan Vladar,home,Calgary Flames,Tampa Bay Lightning,59.8667,3,3.11
2023-01-21,Andrei Vasilevskiy,away,Tampa Bay Lightning,Calgary Flames,58.1833,4,4.07
2023-01-21,Alex Lyon,home,Florida Panthers,Minnesota Wild,60.0,3,3.85
2023-01-21,Filip Gustavsson,away,Minnesota Wild,Florida Panthers,58.7333,4,2.78
2023-01-21,Ville Husso,home,Detroit Red Wings,Philadelphia Flyers,56.2167,2,1.83
2023-01-21,Carter Hart,away,Philadelphia Flyers,Detroit Red Wings,60.0,1,2.39
2023-01-21,Joonas Korpisalo,home,Columbus Blue Jackets,San Jose Sharks,59.8333,3,2.28
2023-01-21,Kaapo Kahkonen,away,San Jose Sharks,Columbus Blue Jackets,58.4667,4,2.53
2023-01-21,Sam Montembeault,home,Montreal Canadiens,Toronto Maple Leafs,61.8167,2,4.65
2023-01-21,Ilya Samsonov,away,Toronto Maple Leafs,Montreal Canadiens,61.9167,3,4.01
2023-01-21,Anton Forsberg,home,Ottawa Senators,Winnipeg Jets,59.95,5,3.53
2023-01-21,Connor Hellebuyck,away,Winnipeg Jets,Ottawa Senators,59.8333,1,2.29
2023-01-21,Ilya Sorokin,home,New York Islanders,Carolina Hurricanes,57.3333,4,3.3
2023-01-21,Frederik Andersen,away,Carolina Hurricanes,New York Islanders,59.7,2,2.31
2023-01-21,Jake Oettinger,home,Dallas Stars,Arizona Coyotes,60.0,0,3.35
2023-01-21,Connor Ingram,away,Arizona Coyotes,Dallas Stars,59.7833,4,3.41
2023-01-21,Thomas Greiss,home,St Louis Blues,Chicago Blackhawks,33.2167,1,1.0
2023-01-21,Jordan Binnington,home,St Louis Blues,Chicago Blackhawks,23.9833,4,0.74
2023-01-21,Jaxson Stauber,away,Chicago Blackhawks,St Louis Blues,60.0,3,2.48
2023-01-21,Juuse Saros,home,Nashville Predators,Los Angeles Kings,60.0,3,3.52
2023-01-21,Pheonix Copley,away,Los Angeles Kings,Nashville Predators,0.65,2,0.17
2023-01-21,Jonathan Quick,away,Los Angeles Kings,Nashville Predators,56.2,3,2.07
2023-01-21,Philipp Grubauer,home,Seattle Kraken,Colorado Avalanche,65.0,1,2.52
2023-01-21,Pavel Francouz,away,Colorado Avalanche,Seattle Kraken,65.0,1,2.7
2023-01-21,Spencer Martin,home,Vancouver Canucks,Edmonton Oilers,59.2333,3,3.36
2023-01-21,Stuart Skinner,away,Edmonton Oilers,Vancouver Canucks,60.0,2,2.29
2023-01-21,Logan Thompson,home,Vegas Golden Knights,Washington Capitals,60.0,2,1.38
2023-01-21,Darcy Kuemper,away,Washington Capitals,Vegas Golden Knights,32.0667,4,1.75
2023-01-21,Charlie Lindgren,away,Washington Capitals,Vegas Golden Knights,27.4,2,0.55
2023-01-22,Vitek Vanecek,home,New Jersey Devils,Pittsburgh Penguins,62.1167,1,3.03
2023-01-22,Tristan Jarry,away,Pittsburgh Penguins,New Jersey Devils,61.7,2,2.57
2023-01-22,Petr Mrazek,home,Chicago Blackhawks,Los Angeles Kings,58.0667,2,2.58
2023-01-22,Pheonix Copley,away,Los Angeles Kings,Chicago Blackhawks,60.0,1,1.75
2023-01-22,Jeremy Swayman,home,Boston Bruins,San Jose Sharks,2.4667,0,0.05
2023-01-22,Linus Ullmark,home,Boston Bruins,San Jose Sharks,57.4167,0,1.44
2023-01-22,James Reimer,away,San Jose Sharks,Boston Bruins,60.0,4,3.15
2023-01-22,Felix Sandstrom,home,Philadelphia Flyers,Winnipeg Jets,57.7833,4,3.24
2023-01-22,David Rittich,away,Winnipeg Jets,Philadelphia Flyers,59.8333,3,2.49
2023-01-22,Karel Vejmelka,home,Arizona Coyotes,Vegas Golden Knights,60.0,1,3.09
2023-01-22,Logan Thompson,away,Vegas Golden Knights,Arizona Coyotes,58.3,3,2.18
2023-01-23,Igor Shesterkin,home,New York Rangers,Florida Panthers,60.0,2,3.06
2023-01-23,Alex Lyon,away,Florida Panthers,New York Rangers,55.2833,5,3.02
2023-01-23,Ilya Samsonov,home,Toronto Maple Leafs,New York Islanders,60.0,2,4.58
2023-01-23,Ilya Sorokin,away,New York Islanders,Toronto Maple Leafs,60.0,5,4.95
2023-01-23,Jake Oettinger,home,Dallas Stars,Buffalo Sabres,60.9333,3,1.93
2023-01-23,Craig Anderson,away,Buffalo Sabres,Dallas Stars,60.9333,2,3.57
2023-01-23,Dan Vladar,home,Calgary Flames,Columbus Blue Jackets,62.4167,3,2.5
2023-01-23,Joonas Korpisalo,away,Columbus Blue Jackets,Calgary Flames,62.4167,4,4.65
2023-01-24,Sam Montembeault,home,Montreal Canadiens,Boston Bruins,58.3,3,2.94
2023-01-24,Jeremy Swayman,away,Boston Bruins,Montreal Canadiens,60.0,2,1.24
2023-01-24,Casey DeSmith,home,Pittsburgh Penguins,Florida Panthers,64.1,6,3.9
2023-01-24,Alex Lyon,away,Florida Panthers,Pittsburgh Penguins,64.1,7,4.5
2023-01-24,Carter Hart,home,Philadelphia Flyers,Los Angeles Kings,61.15,4,3.15
2023-01-24,Pheonix Copley,away,Los Angeles Kings,Philadelphia Flyers,60.85,3,2.44
2023-01-24,Andrei Vasilevskiy,home,Tampa Bay Lightning,Minnesota Wild,59.6667,2,3.91
2023-01-24,Marc-Andre Fleury,away,Minnesota Wild,Tampa Bay Lightning,57.7667,3,3.86
2023-01-24,Vitek Vanecek,home,New Jersey Devils,Vegas Golden Knights,63.3333,2,2.47
2023-01-24,Logan Thompson,away,Vegas Golden Knights,New Jersey Devils,63.9,3,2.79
2023-01-24,Ville Husso,home,Detroit Red Wings,San Jose Sharks,60.4167,2,2.98
2023-01-24,James Reimer,away,San Jose Sharks,Detroit Red Wings,60.4167,3,3.36
2023-01-24,Jordan Binnington,home,St Louis Blues,Buffalo Sabres,57.5,4,2.16
2023-01-24,Ukko-Pekka Luukkonen,away,Buffalo Sabres,St Louis Blues,60.0,3,2.08
2023-01-24,Juuse Saros,home,Nashville Predators,Winnipeg Jets,59.8667,1,3.37
2023-01-24,Connor Hellebuyck,away,Winnipeg Jets,Nashville Predators,57.9333,2,4.13
2023-01-24,Connor Ingram,home,Arizona Coyotes,Anaheim Ducks,59.4833,4,3.71
2023-01-24,Anthony Stolarz,away,Anaheim Ducks,Arizona Coyotes,59.9167,2,3.39
2023-01-24,Alexandar Georgiev,home,Colorado Avalanche,Washington Capitals,60.0,2,3.83
2023-01-24,Darcy Kuemper,away,Washington Capitals,Colorado Avalanche,57.75,3,2.02
2023-01-24,Collin Delia,home,Vancouver Canucks,Chicago Blackhawks,60.0,2,1.48
2023-01-24,Petr Mrazek,away,Chicago Blackhawks,Vancouver Canucks,58.15,4,5.52
2023-01-25,Anton Forsberg,home,Ottawa Senators,New York Islanders,31.9167,1,1.8
2023-01-25,Cam Talbot,home,Ottawa Senators,New York Islanders,28.0833,0,1.38
2023-01-25,Semyon Varlamov,away,New York Islanders,Ottawa Senators,58.4833,2,4.34
2023-01-25,Ilya Samsonov,home,Toronto Maple Leafs,New York Rangers,59.9167,2,2.41
2023-01-25,Igor Shesterkin,away,New York Rangers,Toronto Maple Leafs,60.3167,3,4.59
2023-01-25,Jake Oettinger,home,Dallas Stars,Carolina Hurricanes,61.5667,3,2.38
2023-01-25,Frederik Andersen,away,Carolina Hurricanes,Dallas Stars,20.0,2,0.49
2023-01-25,Antti Raanta,away,Carolina Hurricanes,Dallas Stars,41.5667,0,0.95
2023-01-25,Stuart Skinner,home,Edmonton Oilers,Columbus Blue Jackets,62.4833,3,2.58
2023-01-25,Joonas Korpisalo,away,Columbus Blue Jackets,Edmonton Oilers,62.4833,2,3.01
2023-01-25,Martin Jones,home,Seattle Kraken,Vancouver Canucks,60.0,1,1.62
2023-01-25,Spencer Martin,away,Vancouver Canucks,Seattle Kraken,60.0,6,3.11
2023-01-26,Andrei Vasilevskiy,home,Tampa Bay Lightning,Boston Bruins,60.0,2,2.2
2023-01-26,Linus Ullmark,away,Boston Bruins,Tampa Bay Lightning,58.0,3,2.81
2023-01-26,Jake Allen,home,Montreal Canadiens,Detroit Red Wings,62.6,4,3.72
2023-01-26,Ville Husso,away,Detroit Red Wings,Montreal Canadiens,62.6,3,2.01
2023-01-26,Darcy Kuemper,home,Washington Capitals,Pittsburgh Penguins,65.0,2,2.24
2023-01-26,Casey DeSmith,away,Pittsburgh Penguins,Washington Capitals,65.0,2,4.48
2023-01-26,Connor Hellebuyck,home,Winnipeg Jets,Buffalo Sabres,56.7,3,3.75
2023-01-26,Eric Comrie,away,Buffalo Sabres,Winnipeg Jets,59.55,2,2.43
2023-01-26,Juuse Saros,home,Nashville Predators,New Jersey Devils,60.0,4,3.28
2023-01-26,Mackenzie Blackwood,away,New Jersey Devils,Nashville Predators,57.1667,5,4.98
2023-01-26,Pavel Francouz,home,Colorado Avalanche,Anaheim Ducks,58.6167,4,2.54
2023-01-26,John Gibson,away,Anaheim Ducks,Colorado Avalanche,60.0,3,4.55
2023-01-26,Jacob Markstrom,home,Calgary Flames,Chicago Blackhawks,57.0333,4,2.71
2023-01-26,Jaxson Stauber,away,Chicago Blackhawks,Calgary Flames,60.0,1,3.75
2023-01-26,Marc-Andre Fleury,home,Minnesota Wild,Philadelphia Flyers,62.1333,2,2.49
2023-01-26,Carter Hart,away,Philadelphia Flyers,Minnesota Wild,61.8833,3,3.55
2023-01-26,Karel Vejmelka,home,Arizona Coyotes,St Louis Blues,59.5833,0,2.33
2023-01-26,Thomas Greiss,away,St Louis Blues,Arizona Coyotes,60.0,5,2.61
2023-01-27,Ilya Sorokin,home,New York Islanders,Detroit Red Wings,59.9,0,2.06
2023-01-27,Magnus Hellberg,away,Detroit Red Wings,New York Islanders,56.6667,2,3.34
2023-01-27,Alex Lyon,home,Florida Panthers,Los Angeles Kings,58.1167,3,2.29
2023-01-27,Pheonix Copley,away,Los Angeles Kings,Florida Panthers,59.35,3,6.07
2023-01-27,Ilya Samsonov,home,Toronto Maple Leafs,Ottawa Senators,60.0,6,3.17
2023-01-27,Anton Forsberg,away,Ottawa Senators,Toronto Maple Leafs,60.0,2,3.61
2023-01-27,Antti Raanta,home,Carolina Hurricanes,San Jose Sharks,59.4167,3,2.74
2023-01-27,James Reimer,away,San Jose Sharks,Carolina Hurricanes,60.9167,5,3.33
2023-01-27,Jaroslav Halak,home,New York Rangers,Vegas Golden Knights,59.4167,1,3.43
2023-01-27,Adin Hill,away,Vegas Golden Knights,New York Rangers,59.4667,3,2.74
2023-01-27,Jake Oettinger,home,Dallas Stars,New Jersey Devils,60.3333,3,1.66
2023-01-27,Vitek Vanecek,away,New Jersey Devils,Dallas Stars,60.3333,2,3.18
2023-01-27,Martin Jones,home,Seattle Kraken,Calgary Flames,59.6333,4,3.3
2023-01-27,Dan Vladar,away,Calgary Flames,Seattle Kraken,60.0,2,3.23
2023-01-27,Collin Delia,home,Vancouver Canucks,Columbus Blue Jackets,60.0,2,2.25
2023-01-27,Joonas Korpisalo,away,Columbus Blue Jackets,Vancouver Canucks,59.45,5,2.8
2023-01-28,Alexandar Georgiev,home,Colorado Avalanche,St Louis Blues,60.0,2,2.25
2023-01-28,Jordan Binnington,away,St Louis Blues,Colorado Avalanche,58.6,3,2.92
2023-01-28,Alex Lyon,home,Florida Panthers,Boston Bruins,59.5167,3,4.82
2023-01-28,Jeremy Swayman,away,Boston Bruins,Florida Panthers,60.2833,4,3.51
2023-01-28,Andrei Vasilevskiy,home,Tampa Bay Lightning,Los Angeles Kings,60.0,2,2.6
2023-01-28,Jonathan Quick,away,Los Angeles Kings,Tampa Bay Lightning,57.5,5,1.66
2023-01-28,Anton Forsberg,home,Ottawa Senators,Montreal Canadiens,60.0,0,3.57
2023-01-28,Sam Montembeault,away,Montreal Canadiens,Ottawa Senators,56.1333,4,3.48
2023-01-28,David Rittich,home,Winnipeg Jets,Philadelphia Flyers,13.2,0,0.22
2023-01-28,Connor Hellebuyck,home,Winnipeg Jets,Philadelphia Flyers,46.8,4,3.47
2023-01-28,Carter Hart,away,Philadelphia Flyers,Winnipeg Jets,60.0,0,3.95
2023-01-28,Casey DeSmith,home,Pittsburgh Penguins,San Jose Sharks,57.8833,5,3.73
2023-01-28,Kaapo Kahkonen,away,San Jose Sharks,Pittsburgh Penguins,60.0,4,4.11
2023-01-28,Semyon Varlamov,home,New York Islanders,Vegas Golden Knights,64.4667,1,3.94
2023-01-28,Logan Thompson,away,Vegas Golden Knights,New York Islanders,64.1333,2,2.81
