,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Score,Season
1585,1585,1585,1585,1585,1-23-2018,Craig Anderson,away,Ottawa Senators,St Louis Blues,59.6167,2,2.17,0.17,20172018
1586,1586,1586,1586,1586,1-23-2018,Ken Appleby,away,New Jersey Devils,Boston Bruins,18.5333,0,0.16,0.16,20172018
1587,1587,1587,1587,1587,1-23-2018,Brian Elliott,away,Philadelphia Flyers,Detroit Red Wings,60.0167,2,1.94,-0.06,20172018
1588,1588,1588,1588,1588,1-23-2018,Darcy Kuemper,away,Los Angeles Kings,Vancouver Canucks,35.65,1,0.73,-0.27,20172018
1589,1589,1589,1589,1589,1-23-2018,Al Montoya,home,Edmonton Oilers,Buffalo Sabres,28.35,1,0.62,-0.38,20172018
1590,1590,1590,1590,1590,1-23-2018,Carey Price,home,Montreal Canadiens,Colorado Avalanche,59.9,2,1.58,-0.42,20172018
1591,1591,1591,1591,1591,1-23-2018,Louis Domingue,away,Tampa Bay Lightning,Nashville Predators,61.75,3,2.56,-0.44,20172018
1592,1592,1592,1592,1592,1-23-2018,John Gibson,home,Anaheim Ducks,New York Rangers,59.75,3,2.55,-0.45,20172018
1593,1593,1593,1593,1593,1-23-2018,Cam Ward,away,Carolina Hurricanes,Pittsburgh Penguins,57.4,3,2.51,-0.49,20172018
1594,1594,1594,1594,1594,1-23-2018,Petr Mrazek,home,Detroit Red Wings,Philadelphia Flyers,60.45,3,2.28,-0.72,20172018
1595,1595,1595,1595,1595,1-23-2018,Marc-Andre Fleury,home,Vegas Golden Knights,Columbus Blue Jackets,60.0,3,2.13,-0.87,20172018
1596,1596,1596,1596,1596,1-23-2018,Connor Hellebuyck,away,Winnipeg Jets,San Jose Sharks,60.3,4,2.96,-1.04,20172018
1597,1597,1597,1597,1597,1-23-2018,Juuse Saros,home,Nashville Predators,Tampa Bay Lightning,61.75,4,2.85,-1.15,20172018
1598,1598,1598,1598,1598,1-23-2018,Cory Schneider,away,New Jersey Devils,Boston Bruins,40.0,3,1.36,-1.64,20172018
1599,1599,1599,1599,1599,1-23-2018,Henrik Lundqvist,away,New York Rangers,Anaheim Ducks,16.35,3,0.86,-2.14,20172018
1600,1600,1600,1600,1600,1-23-2018,Aaron Dell,home,San Jose Sharks,Winnipeg Jets,60.3,5,2.53,-2.47,20172018
1601,1601,1601,1601,1601,1-23-2018,Cam Talbot,home,Edmonton Oilers,Buffalo Sabres,31.5333,4,1.29,-2.71,20172018
1602,1602,1602,1602,1602,1-23-2018,Jonathan Quick,away,Los Angeles Kings,Vancouver Canucks,24.35,5,2.22,-2.78,20172018
1603,1603,1603,1603,1603,1-23-2018,Sergei Bobrovsky,away,Columbus Blue Jackets,Vegas Golden Knights,58.7333,5,2.09,-2.91,20172018
1604,1604,1604,1604,1604,1-23-2018,Harri Sateri,away,Florida Panthers,Dallas Stars,56.2,6,2.9,-3.1,20172018
1605,1605,1605,1605,1605,1-24-2018,Darcy Kuemper,away,Los Angeles Kings,Calgary Flames,63.95,1,3.85,2.85,20172018
1606,1606,1606,1606,1606,1-24-2018,Frederik Andersen,away,Toronto Maple Leafs,Chicago Blackhawks,60.1,2,4.38,2.38,20172018
1607,1607,1607,1607,1607,1-24-2018,Mike Smith,home,Calgary Flames,Los Angeles Kings,64.55,2,2.81,0.81,20172018
1608,1608,1608,1608,1608,1-24-2018,Jeff Glass,home,Chicago Blackhawks,Toronto Maple Leafs,60.0333,3,3.16,0.16,20172018
1609,1609,1609,1609,1609,1-25-2018,Pekka Rinne,away,Nashville Predators,New Jersey Devils,59.9833,0,2.68,2.68,20172018
1610,1610,1610,1610,1610,1-25-2018,Robin Lehner,away,Buffalo Sabres,Vancouver Canucks,59.4333,0,2.13,2.13,20172018
1611,1611,1611,1611,1611,1-25-2018,Jaroslav Halak,away,New York Islanders,Vegas Golden Knights,60.0,1,2.95,1.95,20172018
1612,1612,1612,1612,1612,1-25-2018,Curtis McElhinney,away,Toronto Maple Leafs,Dallas Stars,60.0,1,2.78,1.78,20172018
1613,1613,1613,1613,1613,1-25-2018,Sergei Bobrovsky,away,Columbus Blue Jackets,Arizona Coyotes,60.0,1,2.71,1.71,20172018
1614,1614,1614,1614,1614,1-25-2018,Carter Hutton,home,St Louis Blues,Colorado Avalanche,60.0,1,2.62,1.62,20172018
1615,1615,1615,1615,1615,1-25-2018,Andrei Vasilevskiy,away,Tampa Bay Lightning,Philadelphia Flyers,60.0,1,2.41,1.41,20172018
1616,1616,1616,1616,1616,1-25-2018,Cam Talbot,home,Edmonton Oilers,Calgary Flames,65.0,3,4.15,1.15,20172018
1617,1617,1617,1617,1617,1-25-2018,Connor Hellebuyck,away,Winnipeg Jets,Anaheim Ducks,65.0,3,3.99,0.99,20172018
1618,1618,1618,1618,1618,1-25-2018,Anton Forsberg,away,Chicago Blackhawks,Detroit Red Wings,60.0,1,1.99,0.99,20172018
1619,1619,1619,1619,1619,1-25-2018,Braden Holtby,away,Washington Capitals,Florida Panthers,59.6,2,2.88,0.88,20172018
1620,1620,1620,1620,1620,1-25-2018,Petr Mrazek,home,Detroit Red Wings,Chicago Blackhawks,48.9333,1,1.83,0.83,20172018
1621,1621,1621,1621,1621,1-25-2018,Ryan Miller,home,Anaheim Ducks,Winnipeg Jets,11.6667,0,0.2,0.2,20172018
1622,1622,1622,1622,1622,1-25-2018,David Rittich,away,Calgary Flames,Edmonton Oilers,64.8833,3,3.1,0.1,20172018
1623,1623,1623,1623,1623,1-25-2018,Casey DeSmith,home,Pittsburgh Penguins,Minnesota Wild,59.8,3,3.04,0.04,20172018
1624,1624,1624,1624,1624,1-25-2018,Antti Raanta,home,Arizona Coyotes,Columbus Blue Jackets,58.5667,2,2.03,0.03,20172018
1625,1625,1625,1625,1625,1-25-2018,Marc-Andre Fleury,home,Vegas Golden Knights,New York Islanders,58.75,2,1.88,-0.12,20172018
1626,1626,1626,1626,1626,1-25-2018,John Gibson,home,Anaheim Ducks,Winnipeg Jets,53.3333,3,2.85,-0.15,20172018
1627,1627,1627,1627,1627,1-25-2018,Mike Condon,home,Ottawa Senators,Boston Bruins,58.8833,3,2.78,-0.22,20172018
1628,1628,1628,1628,1628,1-25-2018,Harri Sateri,home,Florida Panthers,Washington Capitals,58.7333,4,3.74,-0.26,20172018
1629,1629,1629,1629,1629,1-25-2018,Jonathan Bernier,away,Colorado Avalanche,St Louis Blues,58.75,3,2.61,-0.39,20172018
1630,1630,1630,1630,1630,1-25-2018,Tuukka Rask,away,Boston Bruins,Ottawa Senators,59.9167,2,1.55,-0.45,20172018
1631,1631,1631,1631,1631,1-25-2018,Ken Appleby,home,New Jersey Devils,Nashville Predators,59.7333,3,2.23,-0.77,20172018
1632,1632,1632,1632,1632,1-25-2018,Alex Stalock,away,Minnesota Wild,Pittsburgh Penguins,29.0833,2,1.2,-0.8,20172018
1633,1633,1633,1633,1633,1-25-2018,Ben Bishop,home,Dallas Stars,Toronto Maple Leafs,59.5667,4,2.91,-1.09,20172018
1634,1634,1634,1634,1634,1-25-2018,Jacob Markstrom,home,Vancouver Canucks,Buffalo Sabres,58.5833,3,1.82,-1.18,20172018
1635,1635,1635,1635,1635,1-25-2018,Ondrej Pavelec,away,New York Rangers,San Jose Sharks,60.0,5,2.75,-2.25,20172018
1636,1636,1636,1636,1636,1-25-2018,Jimmy Howard,home,Detroit Red Wings,Chicago Blackhawks,8.7833,3,0.74,-2.26,20172018
1637,1637,1637,1637,1637,1-25-2018,Devan Dubnyk,away,Minnesota Wild,Pittsburgh Penguins,30.9167,4,1.48,-2.52,20172018
1638,1638,1638,1638,1638,1-25-2018,Carey Price,home,Montreal Canadiens,Carolina Hurricanes,58.05,6,3.29,-2.71,20172018
1639,1639,1639,1639,1639,1-25-2018,Cam Ward,away,Carolina Hurricanes,Montreal Canadiens,60.0,5,2.27,-2.73,20172018
1640,1640,1640,1640,1640,1-25-2018,Michal Neuvirth,home,Philadelphia Flyers,Tampa Bay Lightning,59.2833,5,1.99,-3.01,20172018
1641,1641,1641,1641,1641,1-25-2018,Aaron Dell,home,San Jose Sharks,New York Rangers,58.35,6,2.41,-3.59,20172018
1642,1642,1642,1642,1642,1-30-2018,Anton Forsberg,away,Chicago Blackhawks,Nashville Predators,60.0,1,3.32,2.32,20172018
1643,1643,1643,1643,1643,1-30-2018,Darcy Kuemper,away,Los Angeles Kings,Dallas Stars,60.0,0,2.18,2.18,20172018
1644,1644,1644,1644,1644,1-30-2018,Craig Anderson,away,Ottawa Senators,Carolina Hurricanes,59.9167,2,4.01,2.01,20172018
1645,1645,1645,1645,1645,1-30-2018,Carter Hutton,home,St Louis Blues,Montreal Canadiens,60.0,1,2.89,1.89,20172018
1646,1646,1646,1646,1646,1-30-2018,Michael Hutchinson,home,Winnipeg Jets,Tampa Bay Lightning,60.0,1,2.7,1.7,20172018
1647,1647,1647,1647,1647,1-30-2018,John Gibson,away,Anaheim Ducks,Boston Bruins,52.5833,0,1.64,1.64,20172018
1648,1648,1648,1648,1648,1-30-2018,Matt Murray,home,Pittsburgh Penguins,San Jose Sharks,60.0,2,3.37,1.37,20172018
1649,1649,1649,1649,1649,1-30-2018,Sergei Bobrovsky,home,Columbus Blue Jackets,Minnesota Wild,65.0,2,3.37,1.37,20172018
1650,1650,1650,1650,1650,1-30-2018,Cam Ward,home,Carolina Hurricanes,Ottawa Senators,59.9833,1,2.24,1.24,20172018
1651,1651,1651,1651,1651,1-30-2018,Marc-Andre Fleury,away,Vegas Golden Knights,Calgary Flames,60.0,2,3.04,1.04,20172018
1652,1652,1652,1652,1652,1-30-2018,Harri Sateri,away,Florida Panthers,New York Islanders,60.0,1,1.97,0.97,20172018
1653,1653,1653,1653,1653,1-30-2018,Keith Kinkaid,away,New Jersey Devils,Buffalo Sabres,60.0,1,1.93,0.93,20172018
1654,1654,1654,1654,1654,1-30-2018,Carey Price,away,Montreal Canadiens,St Louis Blues,57.8,2,2.61,0.61,20172018
1655,1655,1655,1655,1655,1-30-2018,Louis Domingue,away,Tampa Bay Lightning,Winnipeg Jets,58.0167,3,3.6,0.6,20172018
1656,1656,1656,1656,1656,1-30-2018,Mike Smith,home,Calgary Flames,Vegas Golden Knights,59.9,3,3.33,0.33,20172018
1657,1657,1657,1657,1657,1-30-2018,Ben Bishop,home,Dallas Stars,Los Angeles Kings,60.0,3,3.26,0.26,20172018
1658,1658,1658,1658,1658,1-30-2018,Jacob Markstrom,home,Vancouver Canucks,Colorado Avalanche,61.1167,3,3.07,0.07,20172018
1659,1659,1659,1659,1659,1-30-2018,Anton Khudobin,home,Boston Bruins,Anaheim Ducks,59.0,2,2.02,0.02,20172018
1660,1660,1660,1660,1660,1-30-2018,Devan Dubnyk,away,Minnesota Wild,Columbus Blue Jackets,65.0,2,1.95,-0.05,20172018
1661,1661,1661,1661,1661,1-30-2018,Robin Lehner,home,Buffalo Sabres,New Jersey Devils,58.4833,2,1.93,-0.07,20172018
1662,1662,1662,1662,1662,1-30-2018,Juuse Saros,home,Nashville Predators,Chicago Blackhawks,58.5833,2,1.91,-0.09,20172018
1663,1663,1663,1663,1663,1-30-2018,Jaroslav Halak,home,New York Islanders,Florida Panthers,38.05,3,2.43,-0.57,20172018
1664,1664,1664,1664,1664,1-30-2018,Ryan Miller,away,Anaheim Ducks,Boston Bruins,7.4167,1,0.35,-0.65,20172018
1665,1665,1665,1665,1665,1-30-2018,Martin Jones,away,San Jose Sharks,Pittsburgh Penguins,58.3,4,2.56,-1.44,20172018
1666,1666,1666,1666,1666,1-30-2018,Jonathan Bernier,away,Colorado Avalanche,Vancouver Canucks,60.6167,4,2.32,-1.68,20172018
1667,1667,1667,1667,1667,1-31-2018,Martin Jones,away,San Jose Sharks,Detroit Red Wings,65.0,1,3.31,2.31,20172018
1668,1668,1668,1668,1668,1-31-2018,Frederik Andersen,home,Toronto Maple Leafs,New York Islanders,60.0,0,2.06,2.06,20172018
1669,1669,1669,1669,1669,1-31-2018,Petr Mrazek,home,Detroit Red Wings,San Jose Sharks,65.0,1,2.47,1.47,20172018
1670,1670,1670,1670,1670,1-31-2018,Alex Lyon,away,Philadelphia Flyers,Washington Capitals,8.0333,0,0.34,0.34,20172018
1671,1671,1671,1671,1671,1-31-2018,Braden Holtby,home,Washington Capitals,Philadelphia Flyers,60.0,3,2.39,-0.61,20172018
1672,1672,1672,1672,1672,1-31-2018,Thomas Greiss,away,New York Islanders,Toronto Maple Leafs,60.0,5,3.68,-1.32,20172018
1673,1673,1673,1673,1673,1-31-2018,Michal Neuvirth,away,Philadelphia Flyers,Washington Capitals,49.1,5,2.18,-2.82,20172018
1674,1674,1674,1674,1674,2-1-2018,Cam Ward,home,Carolina Hurricanes,Montreal Canadiens,60.0,0,2.73,2.73,20172018
1675,1675,1675,1675,1675,2-1-2018,Curtis McElhinney,away,Toronto Maple Leafs,New York Rangers,60.0,0,2.47,2.47,20172018
1676,1676,1676,1676,1676,2-1-2018,Tuukka Rask,home,Boston Bruins,St Louis Blues,60.0,1,2.77,1.77,20172018
1677,1677,1677,1677,1677,2-1-2018,Mike Condon,home,Ottawa Senators,Anaheim Ducks,60.3167,1,2.46,1.46,20172018
1678,1678,1678,1678,1678,2-1-2018,Ryan Miller,away,Anaheim Ducks,Ottawa Senators,59.3167,2,3.43,1.43,20172018
1679,1679,1679,1679,1679,2-1-2018,Jake Allen,away,St Louis Blues,Boston Bruins,57.9333,2,3.42,1.42,20172018
1680,1680,1680,1680,1680,2-1-2018,Ondrej Pavelec,home,New York Rangers,Toronto Maple Leafs,36.9167,0,1.39,1.39,20172018
1681,1681,1681,1681,1681,2-1-2018,Pekka Rinne,home,Nashville Predators,Los Angeles Kings,60.0,0,1.31,1.31,20172018
1682,1682,1682,1682,1682,2-1-2018,Kari Lehtonen,away,Dallas Stars,Arizona Coyotes,60.0,1,1.86,0.86,20172018
1683,1683,1683,1683,1683,2-1-2018,Carey Price,away,Montreal Canadiens,Carolina Hurricanes,60.0,2,2.65,0.65,20172018
1684,1684,1684,1684,1684,2-1-2018,Harri Sateri,away,Florida Panthers,Buffalo Sabres,60.0,2,2.52,0.52,20172018
1685,1685,1685,1685,1685,2-1-2018,Marc-Andre Fleury,away,Vegas Golden Knights,Winnipeg Jets,63.65,2,2.5,0.5,20172018
1686,1686,1686,1686,1686,2-1-2018,Jacob Markstrom,home,Vancouver Canucks,Chicago Blackhawks,60.0,2,2.17,0.17,20172018
1687,1687,1687,1687,1687,2-1-2018,Andrei Vasilevskiy,away,Tampa Bay Lightning,Calgary Flames,60.0,4,4.0,0.0,20172018
1688,1688,1688,1688,1688,2-1-2018,Jonathan Bernier,away,Colorado Avalanche,Edmonton Oilers,62.25,3,3.0,0.0,20172018
1689,1689,1689,1689,1689,2-1-2018,Scott Wedgewood,home,Arizona Coyotes,Dallas Stars,59.2167,3,2.51,-0.49,20172018
1690,1690,1690,1690,1690,2-1-2018,David Rittich,home,Calgary Flames,Tampa Bay Lightning,13.6333,1,0.44,-0.56,20172018
1691,1691,1691,1691,1691,2-1-2018,Connor Hellebuyck,home,Winnipeg Jets,Vegas Golden Knights,63.95,3,2.4,-0.6,20172018
1692,1692,1692,1692,1692,2-1-2018,Keith Kinkaid,home,New Jersey Devils,Philadelphia Flyers,60.0,3,1.87,-1.13,20172018
1693,1693,1693,1693,1693,2-1-2018,Jonathan Quick,away,Los Angeles Kings,Nashville Predators,60.0,5,3.69,-1.31,20172018
1694,1694,1694,1694,1694,2-1-2018,Alex Lyon,away,Philadelphia Flyers,New Jersey Devils,58.7333,4,2.36,-1.64,20172018
1695,1695,1695,1695,1695,2-1-2018,Anton Forsberg,away,Chicago Blackhawks,Vancouver Canucks,57.2667,4,2.25,-1.75,20172018
1696,1696,1696,1696,1696,2-1-2018,Al Montoya,home,Edmonton Oilers,Colorado Avalanche,61.5167,4,2.16,-1.84,20172018
1697,1697,1697,1697,1697,2-1-2018,Chad Johnson,home,Buffalo Sabres,Florida Panthers,59.6667,4,1.96,-2.04,20172018
1698,1698,1698,1698,1698,2-1-2018,Mike Smith,home,Calgary Flames,Tampa Bay Lightning,46.3667,6,3.07,-2.93,20172018
1699,1699,1699,1699,1699,2-1-2018,Henrik Lundqvist,home,New York Rangers,Toronto Maple Leafs,23.0833,4,0.97,-3.03,20172018
1700,1700,1700,1700,1700,2-2-2018,Martin Jones,away,San Jose Sharks,Columbus Blue Jackets,60.0,1,3.05,2.05,20172018
1701,1701,1701,1701,1701,2-2-2018,Petr Mrazek,away,Detroit Red Wings,Carolina Hurricanes,60.0,1,2.43,1.43,20172018
1702,1702,1702,1702,1702,2-2-2018,Philipp Grubauer,away,Washington Capitals,Pittsburgh Penguins,12.0167,1,0.67,-0.33,20172018
1703,1703,1703,1703,1703,2-2-2018,Devan Dubnyk,home,Minnesota Wild,Vegas Golden Knights,59.9333,2,1.34,-0.66,20172018
1704,1704,1704,1704,1704,2-2-2018,Sergei Bobrovsky,home,Columbus Blue Jackets,San Jose Sharks,57.95,3,2.07,-0.93,20172018
1705,1705,1705,1705,1705,2-2-2018,Malcolm Subban,away,Vegas Golden Knights,Minnesota Wild,58.3167,4,2.85,-1.15,20172018
1706,1706,1706,1706,1706,2-2-2018,Scott Darling,home,Carolina Hurricanes,Detroit Red Wings,59.85,4,2.79,-1.21,20172018
1707,1707,1707,1707,1707,2-2-2018,Matt Murray,home,Pittsburgh Penguins,Washington Capitals,60.0,4,2.67,-1.33,20172018
1708,1708,1708,1708,1708,2-2-2018,Braden Holtby,away,Washington Capitals,Pittsburgh Penguins,47.9833,6,3.74,-2.26,20172018
1709,1709,1709,1709,1709,2-3-2018,Jaroslav Halak,home,New York Islanders,Columbus Blue Jackets,59.9667,3,5.58,2.58,20172018
1710,1710,1710,1710,1710,2-3-2018,Carter Hutton,away,St Louis Blues,Buffalo Sabres,60.0,0,2.41,2.41,20172018
1711,1711,1711,1711,1711,2-3-2018,Darcy Kuemper,home,Los Angeles Kings,Arizona Coyotes,60.0,0,2.33,2.33,20172018
1712,1712,1712,1712,1712,2-3-2018,Antti Niemi,home,Montreal Canadiens,Anaheim Ducks,59.9667,2,3.87,1.87,20172018
1713,1713,1713,1713,1713,2-3-2018,Kari Lehtonen,home,Dallas Stars,Minnesota Wild,60.0,1,2.54,1.54,20172018
1714,1714,1714,1714,1714,2-3-2018,Connor Hellebuyck,home,Winnipeg Jets,Colorado Avalanche,60.0,0,1.45,1.45,20172018
1715,1715,1715,1715,1715,2-3-2018,Tuukka Rask,home,Boston Bruins,Toronto Maple Leafs,60.0,1,2.21,1.21,20172018
1716,1716,1716,1716,1716,2-3-2018,Robin Lehner,home,Buffalo Sabres,St Louis Blues,58.1,1,2.21,1.21,20172018
1717,1717,1717,1717,1717,2-3-2018,Craig Anderson,away,Ottawa Senators,Philadelphia Flyers,64.8667,3,3.96,0.96,20172018
1718,1718,1718,1718,1718,2-3-2018,Harri Sateri,home,Florida Panthers,Detroit Red Wings,60.0,2,2.82,0.82,20172018
1719,1719,1719,1719,1719,2-3-2018,Casey DeSmith,away,Pittsburgh Penguins,New Jersey Devils,58.0667,3,3.79,0.79,20172018
1720,1720,1720,1720,1720,2-3-2018,Keith Kinkaid,home,New Jersey Devils,Pittsburgh Penguins,60.0,1,1.6,0.6,20172018
1721,1721,1721,1721,1721,2-3-2018,Reto Berra,away,Anaheim Ducks,Montreal Canadiens,49.7833,2,2.47,0.47,20172018
1722,1722,1722,1722,1722,2-3-2018,Andrei Vasilevskiy,away,Tampa Bay Lightning,Vancouver Canucks,60.0,2,2.42,0.42,20172018
1723,1723,1723,1723,1723,2-3-2018,Michal Neuvirth,home,Philadelphia Flyers,Ottawa Senators,23.6667,0,0.32,0.32,20172018
1724,1724,1724,1724,1724,2-3-2018,Semyon Varlamov,away,Colorado Avalanche,Winnipeg Jets,58.5667,2,2.13,0.13,20172018
1725,1725,1725,1725,1725,2-3-2018,Petr Mrazek,away,Detroit Red Wings,Florida Panthers,59.9667,3,3.07,0.07,20172018
1726,1726,1726,1726,1726,2-3-2018,Mike Smith,home,Calgary Flames,Chicago Blackhawks,60.9833,3,3.01,0.01,20172018
1727,1727,1727,1727,1727,2-3-2018,Joonas Korpisalo,away,Columbus Blue Jackets,New York Islanders,58.3167,4,3.98,-0.02,20172018
1728,1728,1728,1728,1728,2-3-2018,Jeff Glass,away,Chicago Blackhawks,Calgary Flames,60.9833,4,3.92,-0.08,20172018
1729,1729,1729,1729,1729,2-3-2018,Pekka Rinne,home,Nashville Predators,New York Rangers,60.0,2,1.27,-0.73,20172018
1730,1730,1730,1730,1730,2-3-2018,Frederik Andersen,away,Toronto Maple Leafs,Boston Bruins,58.6,3,2.0,-1.0,20172018
1731,1731,1731,1731,1731,2-3-2018,Alex Stalock,away,Minnesota Wild,Dallas Stars,40.0,4,2.79,-1.21,20172018
1732,1732,1732,1732,1732,2-3-2018,Alex Lyon,home,Philadelphia Flyers,Ottawa Senators,40.0,3,1.75,-1.25,20172018
1733,1733,1733,1733,1733,2-3-2018,Devan Dubnyk,away,Minnesota Wild,Dallas Stars,20.0,2,0.51,-1.49,20172018
1734,1734,1734,1734,1734,2-3-2018,Henrik Lundqvist,away,New York Rangers,Nashville Predators,59.1333,4,2.23,-1.77,20172018
1735,1735,1735,1735,1735,2-3-2018,Jacob Markstrom,home,Vancouver Canucks,Tampa Bay Lightning,59.6667,4,2.07,-1.93,20172018
1736,1736,1736,1736,1736,2-3-2018,Ryan Miller,away,Anaheim Ducks,Montreal Canadiens,10.2167,3,0.75,-2.25,20172018
1737,1737,1737,1737,1737,2-3-2018,Scott Wedgewood,away,Arizona Coyotes,Los Angeles Kings,59.7333,6,3.44,-2.56,20172018
1738,1738,1738,1738,1738,2-4-2018,Aaron Dell,away,San Jose Sharks,Carolina Hurricanes,60.0,1,2.39,1.39,20172018
1739,1739,1739,1739,1739,2-4-2018,Carey Price,home,Montreal Canadiens,Ottawa Senators,59.9667,1,1.16,0.16,20172018
1740,1740,1740,1740,1740,2-4-2018,Cam Ward,home,Carolina Hurricanes,San Jose Sharks,57.85,3,2.37,-0.63,20172018
1741,1741,1741,1741,1741,2-4-2018,Mike Condon,away,Ottawa Senators,Montreal Canadiens,60.0,4,3.17,-0.83,20172018
1742,1742,1742,1742,1742,2-4-2018,Marc-Andre Fleury,away,Vegas Golden Knights,Washington Capitals,60.0,3,1.82,-1.18,20172018
1743,1743,1743,1743,1743,2-4-2018,Philipp Grubauer,home,Washington Capitals,Vegas Golden Knights,58.55,4,2.52,-1.48,20172018
1744,1744,1744,1744,1744,2-5-2018,Ben Bishop,home,Dallas Stars,New York Rangers,59.7333,1,2.72,1.72,20172018
1745,1745,1745,1745,1745,2-5-2018,Henrik Lundqvist,away,New York Rangers,Dallas Stars,58.8667,2,3.69,1.69,20172018
1746,1746,1746,1746,1746,2-5-2018,Curtis McElhinney,home,Toronto Maple Leafs,Anaheim Ducks,25.9667,1,1.97,0.97,20172018
1747,1747,1747,1747,1747,2-5-2018,Cam Talbot,home,Edmonton Oilers,Tampa Bay Lightning,60.0,2,2.65,0.65,20172018
1748,1748,1748,1748,1748,2-5-2018,Frederik Andersen,home,Toronto Maple Leafs,Anaheim Ducks,33.75,3,3.2,0.2,20172018
1749,1749,1749,1749,1749,2-5-2018,Louis Domingue,away,Tampa Bay Lightning,Edmonton Oilers,20.0,2,0.89,-1.11,20172018
1750,1750,1750,1750,1750,2-5-2018,Ryan Miller,away,Anaheim Ducks,Toronto Maple Leafs,58.5667,6,4.46,-1.54,20172018
1751,1751,1751,1751,1751,2-5-2018,Andrei Vasilevskiy,away,Tampa Bay Lightning,Edmonton Oilers,40.0,4,2.44,-1.56,20172018
1752,1752,1752,1752,1752,2-5-2018,Jaroslav Halak,home,New York Islanders,Nashville Predators,63.7,5,3.41,-1.59,20172018
1753,1753,1753,1753,1753,2-5-2018,Pekka Rinne,away,Nashville Predators,New York Islanders,61.9167,4,2.39,-1.61,20172018
1754,1754,1754,1754,1754,2-6-2018,Brian Elliott,away,Philadelphia Flyers,Carolina Hurricanes,64.9333,1,3.28,2.28,20172018
1755,1755,1755,1755,1755,2-6-2018,Braden Holtby,away,Washington Capitals,Columbus Blue Jackets,59.6333,2,3.57,1.57,20172018
1756,1756,1756,1756,1756,2-6-2018,Jonathan Bernier,home,Colorado Avalanche,San Jose Sharks,60.0,1,2.45,1.45,20172018
1757,1757,1757,1757,1757,2-6-2018,Mike Smith,away,Calgary Flames,Chicago Blackhawks,60.0,2,3.22,1.22,20172018
1758,1758,1758,1758,1758,2-6-2018,Harri Sateri,home,Florida Panthers,Vancouver Canucks,60.0,1,2.08,1.08,20172018
1759,1759,1759,1759,1759,2-6-2018,Cam Ward,home,Carolina Hurricanes,Philadelphia Flyers,64.9333,2,2.89,0.89,20172018
1760,1760,1760,1760,1760,2-6-2018,Jacob Markstrom,away,Vancouver Canucks,Florida Panthers,58.8,2,2.73,0.73,20172018
1761,1761,1761,1761,1761,2-6-2018,Devan Dubnyk,away,Minnesota Wild,St Louis Blues,60.0,2,2.66,0.66,20172018
1762,1762,1762,1762,1762,2-6-2018,Craig Anderson,home,Ottawa Senators,New Jersey Devils,60.0,3,3.33,0.33,20172018
1763,1763,1763,1763,1763,2-6-2018,Eddie Lack,away,New Jersey Devils,Ottawa Senators,29.5167,1,1.1,0.1,20172018
1764,1764,1764,1764,1764,2-6-2018,Jeff Glass,home,Chicago Blackhawks,Calgary Flames,58.2333,2,1.98,-0.02,20172018
1765,1765,1765,1765,1765,2-6-2018,Ryan Miller,away,Anaheim Ducks,Buffalo Sabres,61.6,3,2.76,-0.24,20172018
1766,1766,1766,1766,1766,2-6-2018,Martin Jones,away,San Jose Sharks,Colorado Avalanche,58.5333,2,1.47,-0.53,20172018
1767,1767,1767,1767,1767,2-6-2018,Tuukka Rask,away,Boston Bruins,Detroit Red Wings,60.0,2,1.42,-0.58,20172018
1768,1768,1768,1768,1768,2-6-2018,Antti Raanta,away,Arizona Coyotes,Winnipeg Jets,57.7167,4,3.17,-0.83,20172018
1769,1769,1769,1769,1769,2-6-2018,Sergei Bobrovsky,home,Columbus Blue Jackets,Washington Capitals,59.45,3,2.15,-0.85,20172018
1770,1770,1770,1770,1770,2-6-2018,Robin Lehner,home,Buffalo Sabres,Anaheim Ducks,58.9833,4,3.1,-0.9,20172018
1771,1771,1771,1771,1771,2-6-2018,Connor Hellebuyck,home,Winnipeg Jets,Arizona Coyotes,59.35,3,1.86,-1.14,20172018
1772,1772,1772,1772,1772,2-6-2018,Jimmy Howard,home,Detroit Red Wings,Boston Bruins,57.5,3,1.78,-1.22,20172018
