Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2022-01-29,Petr Mrazek,away,Toronto Maple Leafs,Detroit Red Wings,59.85,4,3.32
2022-01-29,Andrei Vasilevskiy,home,Tampa Bay Lightning,Vegas Golden Knights,64.8333,2,2.25
2022-01-29,Robin Lehner,away,Vegas Golden Knights,Tampa Bay Lightning,64.6167,2,3.13
2022-01-29,Sergei Bobrovsky,home,Florida Panthers,San Jose Sharks,61.1333,4,3.55
2022-01-29,James Reimer,away,San Jose Sharks,Florida Panthers,61.1167,5,6.03
2022-02-02,Semyon Varlamov,home,New York Islanders,Seattle Kraken,58.2667,2,2.29
2022-02-02,Philipp Grubauer,away,Seattle Kraken,New York Islanders,59.9333,0,1.51
2022-01-29,Carter Hart,home,Philadelphia Flyers,Los Angeles Kings,62.3667,3,3.92
2022-01-29,Jonathan Quick,away,Los Angeles Kings,Philadelphia Flyers,60.4833,4,3.54
2022-01-29,Antti Raanta,home,Carolina Hurricanes,New Jersey Devils,59.4,1,2.71
2022-01-29,Jon Gillies,away,New Jersey Devils,Carolina Hurricanes,57.6833,2,2.93
2022-01-29,Ville Husso,home,St Louis Blues,Winnipeg Jets,58.5667,3,2.56
2022-01-29,Eric Comrie,away,Winnipeg Jets,St Louis Blues,59.5833,1,2.59
2022-01-29,Jacob Markstrom,home,Calgary Flames,Vancouver Canucks,60.4833,0,1.28
2022-01-29,Thatcher Demko,away,Vancouver Canucks,Calgary Flames,60.3833,1,2.6
2022-01-29,Karel Vejmelka,home,Arizona Coyotes,Buffalo Sabres,56.3333,3,3.07
2022-01-29,Craig Anderson,away,Buffalo Sabres,Arizona Coyotes,60.0,1,3.71
2022-01-30,Cayden Primeau,home,Montreal Canadiens,Columbus Blue Jackets,48.5,2,2.89
2022-01-30,Sam Montembeault,home,Montreal Canadiens,Columbus Blue Jackets,9.5167,3,0.31
2022-01-30,Joonas Korpisalo,away,Columbus Blue Jackets,Montreal Canadiens,59.8167,3,2.33
2022-01-30,Ilya Sorokin,home,New York Islanders,Minnesota Wild,57.2167,4,2.03
2022-01-30,Kaapo Kahkonen,away,Minnesota Wild,New York Islanders,60.0,3,4.58
2022-01-30,Igor Shesterkin,home,New York Rangers,Seattle Kraken,60.0,2,2.87
2022-01-30,Philipp Grubauer,away,Seattle Kraken,New York Rangers,58.95,3,2.58
2022-01-30,Tristan Jarry,home,Pittsburgh Penguins,Los Angeles Kings,59.6333,4,2.88
2022-01-30,Cal Petersen,away,Los Angeles Kings,Pittsburgh Penguins,59.8,3,3.25
2022-01-30,Frederik Andersen,home,Carolina Hurricanes,San Jose Sharks,60.0,1,2.26
2022-01-30,James Reimer,away,San Jose Sharks,Carolina Hurricanes,58.5667,2,2.88
2022-02-12,Ville Husso,home,St Louis Blues,Chicago Blackhawks,60.0,1,1.62
2022-02-12,Marc-Andre Fleury,away,Chicago Blackhawks,St Louis Blues,60.0,5,2.76
2022-01-30,Jake Oettinger,home,Dallas Stars,Boston Bruins,59.7333,1,1.54
2022-01-30,Jeremy Swayman,away,Boston Bruins,Dallas Stars,32.35,2,1.42
2022-01-30,Linus Ullmark,away,Boston Bruins,Dallas Stars,27.65,4,1.25
2022-01-30,Darcy Kuemper,home,Colorado Avalanche,Buffalo Sabres,60.0,1,2.88
2022-01-30,Dustin Tokarski,away,Buffalo Sabres,Colorado Avalanche,57.8167,3,3.61
2022-01-31,Matt Murray,home,Ottawa Senators,Edmonton Oilers,64.3667,2,3.12
2022-01-31,Mikko Koskinen,away,Edmonton Oilers,Ottawa Senators,64.0333,3,2.81
2022-01-31,Alex Nedeljkovic,home,Detroit Red Wings,Anaheim Ducks,62.1833,1,1.33
2022-01-31,John Gibson,away,Anaheim Ducks,Detroit Red Wings,62.1833,2,2.88
2022-01-31,Joonas Korpisalo,home,Columbus Blue Jackets,Florida Panthers,20.0,1,1.26
2022-01-31,Elvis Merzlikins,home,Columbus Blue Jackets,Florida Panthers,40.0,7,2.27
2022-01-31,Sergei Bobrovsky,away,Florida Panthers,Columbus Blue Jackets,60.0,4,3.12
2022-01-31,Marc-Andre Fleury,home,Chicago Blackhawks,Vancouver Canucks,59.5167,2,1.98
2022-01-31,Jaroslav Halak,away,Vancouver Canucks,Chicago Blackhawks,60.0,1,1.38
2022-02-01,Linus Ullmark,home,Boston Bruins,Seattle Kraken,59.7167,2,3.13
2022-02-01,Chris Driedger,away,Seattle Kraken,Boston Bruins,57.6333,3,1.92
2022-02-17,Sam Montembeault,home,Montreal Canadiens,St Louis Blues,61.4333,2,2.14
2022-02-17,Ville Husso,away,St Louis Blues,Montreal Canadiens,61.8333,3,2.26
2022-02-01,Andrei Vasilevskiy,home,Tampa Bay Lightning,San Jose Sharks,62.75,2,1.92
2022-02-01,James Reimer,away,San Jose Sharks,Tampa Bay Lightning,62.75,3,3.31
2022-02-01,Jon Gillies,home,New Jersey Devils,Toronto Maple Leafs,40.0,6,2.81
2022-02-01,Akira Schmid,home,New Jersey Devils,Toronto Maple Leafs,20.0,1,0.52
2022-02-01,Jack Campbell,away,Toronto Maple Leafs,New Jersey Devils,60.0,1,2.99
2022-02-01,Ilya Sorokin,home,New York Islanders,Ottawa Senators,60.0,1,1.8
2022-02-01,Anton Forsberg,away,Ottawa Senators,New York Islanders,60.0,4,2.6
2022-02-01,Igor Shesterkin,home,New York Rangers,Florida Panthers,59.5333,2,2.85
2022-02-01,Spencer Knight,away,Florida Panthers,New York Rangers,57.2667,4,3.15
2022-02-01,Carter Hart,home,Philadelphia Flyers,Winnipeg Jets,60.0,1,1.64
2022-02-01,Connor Hellebuyck,away,Winnipeg Jets,Philadelphia Flyers,59.85,2,4.07
2022-02-01,Tristan Jarry,home,Pittsburgh Penguins,Washington Capitals,64.1833,4,2.98
2022-02-01,Ilya Samsonov,away,Washington Capitals,Pittsburgh Penguins,57.5667,2,3.97
2022-02-01,Vitek Vanecek,away,Washington Capitals,Pittsburgh Penguins,6.7167,1,0.3
2022-02-01,Juuse Saros,home,Nashville Predators,Vancouver Canucks,60.0,2,2.04
2022-02-01,Thatcher Demko,away,Vancouver Canucks,Nashville Predators,57.3667,4,2.6
2022-02-01,Jake Oettinger,home,Dallas Stars,Calgary Flames,58.6333,4,2.61
2022-02-01,Jacob Markstrom,away,Calgary Flames,Dallas Stars,39.9833,3,2.41
2022-02-01,Dan Vladar,away,Calgary Flames,Dallas Stars,20.0,0,0.38
2022-02-01,Darcy Kuemper,home,Colorado Avalanche,Arizona Coyotes,64.8333,2,2.26
2022-02-01,Scott Wedgewood,away,Arizona Coyotes,Colorado Avalanche,64.25,2,2.96
2022-02-01,Robin Lehner,home,Vegas Golden Knights,Buffalo Sabres,60.0,2,2.97
2022-02-01,Craig Anderson,away,Buffalo Sabres,Vegas Golden Knights,59.65,5,4.9
2022-02-02,Alex Nedeljkovic,home,Detroit Red Wings,Los Angeles Kings,58.6,3,3.49
2022-02-02,Jonathan Quick,away,Los Angeles Kings,Detroit Red Wings,60.0,3,2.84
2022-02-02,Pheonix Copley,home,Washington Capitals,Edmonton Oilers,53.9167,1,1.73
2022-02-02,Ilya Samsonov,home,Washington Capitals,Edmonton Oilers,5.1167,3,0.48
2022-02-02,Mikko Koskinen,away,Edmonton Oilers,Washington Capitals,60.0,3,2.28
2022-02-02,Marc-Andre Fleury,home,Chicago Blackhawks,Minnesota Wild,52.0333,5,1.84
2022-02-02,Collin Delia,home,Chicago Blackhawks,Minnesota Wild,7.9667,0,0.27
2022-02-02,Cam Talbot,away,Minnesota Wild,Chicago Blackhawks,60.0,0,2.14
2022-02-02,Karel Vejmelka,home,Arizona Coyotes,Calgary Flames,57.4667,4,5.22
2022-02-02,Jacob Markstrom,away,Calgary Flames,Arizona Coyotes,60.0,2,3.12
2022-02-12,Thomas Greiss,home,Detroit Red Wings,Philadelphia Flyers,60.0,2,3.96
2022-02-12,Carter Hart,away,Philadelphia Flyers,Detroit Red Wings,58.45,3,2.01
2022-02-23,Andrei Vasilevskiy,home,Tampa Bay Lightning,Edmonton Oilers,60.0,3,2.73
2022-02-23,Mike Smith,away,Edmonton Oilers,Tampa Bay Lightning,58.2167,4,2.31
2022-02-23,Jake Oettinger,home,Dallas Stars,Winnipeg Jets,60.9,2,2.01
2022-02-23,Connor Hellebuyck,away,Winnipeg Jets,Dallas Stars,60.6667,3,3.78
2022-02-23,Scott Wedgewood,home,Arizona Coyotes,Los Angeles Kings,57.1333,3,2.65
2022-02-23,Cal Petersen,away,Los Angeles Kings,Arizona Coyotes,60.0,2,1.43
2022-02-24,Petr Mrazek,home,Toronto Maple Leafs,Minnesota Wild,59.6333,1,2.06
2022-02-24,Kaapo Kahkonen,away,Minnesota Wild,Toronto Maple Leafs,57.9167,2,1.54
2022-02-24,Jonas Johansson,home,Florida Panthers,Columbus Blue Jackets,56.2167,5,2.51
2022-02-24,J-F Berube,away,Columbus Blue Jackets,Florida Panthers,60.0,3,3.35
2022-02-13,Jon Gillies,home,New Jersey Devils,Pittsburgh Penguins,58.9,3,2.95
2022-02-13,Tristan Jarry,away,Pittsburgh Penguins,New Jersey Devils,60.0,2,2.76
2022-02-24,Igor Shesterkin,home,New York Rangers,Washington Capitals,60.0,1,2.82
2022-02-24,Ilya Samsonov,away,Washington Capitals,New York Rangers,58.6167,4,1.97
2022-02-24,Juuse Saros,home,Nashville Predators,Dallas Stars,65.0,1,2.77
2022-02-24,Jake Oettinger,away,Dallas Stars,Nashville Predators,65.0,1,1.63
2022-02-24,Thatcher Demko,home,Vancouver Canucks,Calgary Flames,60.0,1,2.77
2022-02-24,Jacob Markstrom,away,Calgary Flames,Vancouver Canucks,38.2333,3,1.51
2022-02-24,Dan Vladar,away,Calgary Flames,Vancouver Canucks,21.7667,4,1.42
2022-02-24,James Reimer,home,San Jose Sharks,New York Islanders,65.0,3,3.07
2022-02-24,Ilya Sorokin,away,New York Islanders,San Jose Sharks,64.65,3,1.7
2022-02-24,Philipp Grubauer,home,Seattle Kraken,Boston Bruins,60.0667,3,2.89
2022-02-24,Linus Ullmark,away,Boston Bruins,Seattle Kraken,60.55,2,1.82
2022-02-25,Frederik Andersen,home,Carolina Hurricanes,Columbus Blue Jackets,60.0,0,1.96
2022-02-25,J-F Berube,away,Columbus Blue Jackets,Carolina Hurricanes,60.0,4,5.36
2022-02-25,Kevin Lankinen,home,Chicago Blackhawks,New Jersey Devils,60.0,5,3.05
2022-02-25,Jon Gillies,away,New Jersey Devils,Chicago Blackhawks,58.55,6,2.73
2022-02-25,Ville Husso,home,St Louis Blues,Buffalo Sabres,60.0,3,3.42
2022-02-25,Dustin Tokarski,away,Buffalo Sabres,St Louis Blues,59.8,4,2.78
2022-02-25,Pavel Francouz,home,Colorado Avalanche,Winnipeg Jets,60.0,3,2.04
2022-02-25,Connor Hellebuyck,away,Winnipeg Jets,Colorado Avalanche,60.0,6,3.7
2022-02-25,Scott Wedgewood,home,Arizona Coyotes,Vegas Golden Knights,60.0,1,4.2
2022-02-25,Laurent Brossoit,away,Vegas Golden Knights,Arizona Coyotes,59.2833,2,2.41
2022-02-25,John Gibson,home,Anaheim Ducks,Los Angeles Kings,34.2833,4,1.56
2022-02-25,Anthony Stolarz,home,Anaheim Ducks,Los Angeles Kings,22.9333,0,1.33
2022-02-25,Jonathan Quick,away,Los Angeles Kings,Anaheim Ducks,60.0,1,2.26
2022-04-26,Jack Campbell,home,Toronto Maple Leafs,Detroit Red Wings,60.0,0,1.37
2022-04-26,Alex Nedeljkovic,away,Detroit Red Wings,Toronto Maple Leafs,60.0,3,3.48
2022-02-26,Matt Murray,home,Ottawa Senators,Montreal Canadiens,59.65,2,4.0
2022-02-26,Andrew Hammond,away,Montreal Canadiens,Ottawa Senators,59.9833,1,2.47
2022-02-26,Sergei Bobrovsky,home,Florida Panthers,Edmonton Oilers,56.35,4,1.59
2022-02-26,Mikko Koskinen,away,Edmonton Oilers,Florida Panthers,60.0,3,5.32
2022-02-26,Carter Hart,home,Philadelphia Flyers,Washington Capitals,60.0,1,2.5
2022-02-26,Ilya Samsonov,away,Washington Capitals,Philadelphia Flyers,57.9667,2,1.63
2022-02-26,Tristan Jarry,home,Pittsburgh Penguins,New York Rangers,59.95,0,2.4
2022-02-26,Igor Shesterkin,away,New York Rangers,Pittsburgh Penguins,58.25,1,2.32
2022-02-26,Juuse Saros,home,Nashville Predators,Tampa Bay Lightning,58.1167,3,2.65
2022-02-26,Andrei Vasilevskiy,away,Tampa Bay Lightning,Nashville Predators,60.0,2,2.71
2022-02-26,Jacob Markstrom,home,Calgary Flames,Minnesota Wild,60.0,3,2.01
2022-02-26,Kaapo Kahkonen,away,Minnesota Wild,Calgary Flames,56.5667,5,3.24
2022-02-26,Laurent Brossoit,home,Vegas Golden Knights,Colorado Avalanche,58.2333,3,1.72
2022-02-26,Darcy Kuemper,away,Colorado Avalanche,Vegas Golden Knights,60.0,2,2.32
2022-02-26,Cal Petersen,home,Los Angeles Kings,New York Islanders,60.0,2,3.28
2022-02-26,Semyon Varlamov,away,New York Islanders,Los Angeles Kings,59.2833,4,3.61
2022-02-26,James Reimer,home,San Jose Sharks,Boston Bruins,60.0,3,2.3
2022-02-26,Jeremy Swayman,away,Boston Bruins,San Jose Sharks,60.0,1,1.31
2022-02-27,Alexandar Georgiev,home,New York Rangers,Vancouver Canucks,58.4,4,2.53
2022-02-27,Thatcher Demko,away,Vancouver Canucks,New York Rangers,60.0,2,3.75
2022-02-27,Frederik Andersen,home,Carolina Hurricanes,Edmonton Oilers,60.0,1,2.91
2022-02-27,Mike Smith,away,Edmonton Oilers,Carolina Hurricanes,57.7833,2,3.02
2022-02-27,Elvis Merzlikins,home,Columbus Blue Jackets,Pittsburgh Penguins,59.4333,3,3.23
2022-02-27,Casey DeSmith,away,Pittsburgh Penguins,Columbus Blue Jackets,60.0,2,2.87
2022-02-27,Marc-Andre Fleury,home,Chicago Blackhawks,St Louis Blues,60.0,4,3.39
2022-02-27,Jordan Binnington,away,St Louis Blues,Chicago Blackhawks,60.0,0,1.97
2022-02-27,Jake Oettinger,home,Dallas Stars,Buffalo Sabres,59.75,2,2.82
2022-02-27,Craig Anderson,away,Buffalo Sabres,Dallas Stars,58.2,4,3.55
2022-02-27,Scott Wedgewood,home,Arizona Coyotes,Winnipeg Jets,59.0667,4,4.2
2022-02-27,Eric Comrie,away,Winnipeg Jets,Arizona Coyotes,60.0,3,3.59
2022-02-27,Anthony Stolarz,home,Anaheim Ducks,New York Islanders,60.0,4,2.39
2022-02-27,Ilya Sorokin,away,New York Islanders,Anaheim Ducks,60.0,0,1.87
2022-02-27,James Reimer,home,San Jose Sharks,Seattle Kraken,60.0,1,2.51
2022-02-27,Philipp Grubauer,away,Seattle Kraken,San Jose Sharks,56.8,3,1.69
2022-02-28,Nico Daws,home,New Jersey Devils,Vancouver Canucks,60.0,2,2.93
2022-02-28,Thatcher Demko,away,Vancouver Canucks,New Jersey Devils,33.6833,1,1.98
2022-02-28,Jaroslav Halak,away,Vancouver Canucks,New Jersey Devils,26.3167,6,1.5
2022-02-22,Martin Jones,home,Philadelphia Flyers,St Louis Blues,58.15,2,3.14
2022-02-22,Jordan Binnington,away,St Louis Blues,Philadelphia Flyers,60.0,1,2.06
2022-02-28,Ilya Samsonov,home,Washington Capitals,Toronto Maple Leafs,20.0,3,1.1
2022-02-28,Vitek Vanecek,home,Washington Capitals,Toronto Maple Leafs,38.75,1,1.57
2022-02-28,Petr Mrazek,away,Toronto Maple Leafs,Washington Capitals,60.0,3,2.37
2022-02-28,Jonathan Quick,home,Los Angeles Kings,Boston Bruins,32.6667,5,1.74
2022-02-28,Cal Petersen,home,Los Angeles Kings,Boston Bruins,27.3,2,1.05
2022-02-28,Jeremy Swayman,away,Boston Bruins,Los Angeles Kings,60.0,0,3.27
2022-03-01,Alex Nedeljkovic,home,Detroit Red Wings,Carolina Hurricanes,64.35,3,2.7
2022-03-01,Antti Raanta,away,Carolina Hurricanes,Detroit Red Wings,64.8667,4,4.68
2022-03-01,Andrei Vasilevskiy,home,Tampa Bay Lightning,Ottawa Senators,59.7333,2,2.35
2022-03-01,Matt Murray,away,Ottawa Senators,Tampa Bay Lightning,60.0,5,2.13
2022-03-01,Carter Hart,home,Philadelphia Flyers,Edmonton Oilers,59.3,2,3.06
2022-03-01,Mikko Koskinen,away,Edmonton Oilers,Philadelphia Flyers,60.0,0,3.19
2022-03-01,Elvis Merzlikins,home,Columbus Blue Jackets,New Jersey Devils,60.0,3,2.81
2022-03-01,Nico Daws,away,New Jersey Devils,Columbus Blue Jackets,57.85,4,2.8
2022-03-01,Cam Talbot,home,Minnesota Wild,Calgary Flames,56.7,4,1.37
2022-03-01,Jacob Markstrom,away,Calgary Flames,Minnesota Wild,60.0,1,2.53
2022-03-01,Connor Hellebuyck,home,Winnipeg Jets,Montreal Canadiens,60.0,4,3.28
2022-03-01,Sam Montembeault,away,Montreal Canadiens,Winnipeg Jets,45.4833,7,2.04
2022-03-01,Andrew Hammond,away,Montreal Canadiens,Winnipeg Jets,14.1833,1,0.88
2022-03-01,Darcy Kuemper,home,Colorado Avalanche,New York Islanders,60.0,3,3.22
2022-03-01,Ilya Sorokin,away,New York Islanders,Colorado Avalanche,58.4167,4,3.92
2022-03-01,Robin Lehner,home,Vegas Golden Knights,San Jose Sharks,60.0,1,1.14
2022-03-01,Zach Sawchenko,away,San Jose Sharks,Vegas Golden Knights,36.6333,2,1.35
2022-03-01,James Reimer,away,San Jose Sharks,Vegas Golden Knights,20.0,1,0.86
2022-03-01,John Gibson,home,Anaheim Ducks,Boston Bruins,60.0,3,2.26
2022-03-01,Linus Ullmark,away,Boston Bruins,Anaheim Ducks,59.8,4,2.65
2022-03-02,Petr Mrazek,home,Toronto Maple Leafs,Buffalo Sabres,60.0,5,2.43
2022-03-02,Craig Anderson,away,Buffalo Sabres,Toronto Maple Leafs,60.0,1,2.08
2022-03-02,Igor Shesterkin,home,New York Rangers,St Louis Blues,60.0,3,2.99
2022-03-02,Ville Husso,away,St Louis Blues,New York Rangers,58.0167,4,2.74
2022-03-02,Jake Oettinger,home,Dallas Stars,Los Angeles Kings,60.0,3,2.29
2022-03-02,Cal Petersen,away,Los Angeles Kings,Dallas Stars,58.4,4,4.33
2022-03-02,Chris Driedger,home,Seattle Kraken,Nashville Predators,60.0,3,2.29
2022-03-02,Juuse Saros,away,Nashville Predators,Seattle Kraken,58.9667,4,3.23
2022-03-03,Andrei Vasilevskiy,home,Tampa Bay Lightning,Pittsburgh Penguins,58.7167,4,3.6
2022-03-03,Tristan Jarry,away,Pittsburgh Penguins,Tampa Bay Lightning,60.0,1,2.43
2022-03-03,Sergei Bobrovsky,home,Florida Panthers,Ottawa Senators,59.85,0,2.81
2022-03-03,Anton Forsberg,away,Ottawa Senators,Florida Panthers,60.0,3,6.63
2022-03-03,Semyon Varlamov,home,New York Islanders,Vancouver Canucks,58.1167,4,2.95
2022-03-03,Thatcher Demko,away,Vancouver Canucks,New York Islanders,60.0,3,1.85
2022-03-03,Carter Hart,home,Philadelphia Flyers,Minnesota Wild,57.3,5,2.81
2022-03-03,Cam Talbot,away,Minnesota Wild,Philadelphia Flyers,60.0,4,2.52
2022-03-03,Vitek Vanecek,home,Washington Capitals,Carolina Hurricanes,60.0,0,2.16
2022-03-03,Frederik Andersen,away,Carolina Hurricanes,Washington Capitals,60.0,4,2.54
2022-03-03,Marc-Andre Fleury,home,Chicago Blackhawks,Edmonton Oilers,62.3833,3,3.05
2022-03-03,Mikko Koskinen,away,Edmonton Oilers,Chicago Blackhawks,61.6333,4,2.8
2022-03-03,Jacob Markstrom,home,Calgary Flames,Montreal Canadiens,60.0,5,3.62
2022-03-03,Andrew Hammond,away,Montreal Canadiens,Calgary Flames,61.0,4,4.49
2022-03-03,Karel Vejmelka,home,Arizona Coyotes,Colorado Avalanche,60.0,1,3.47
2022-03-03,Pavel Francouz,away,Colorado Avalanche,Arizona Coyotes,58.7,2,2.08
2022-03-03,Robin Lehner,home,Vegas Golden Knights,Boston Bruins,57.6167,4,2.63
2022-03-03,Jeremy Swayman,away,Boston Bruins,Vegas Golden Knights,60.0,2,2.43
2022-03-04,Craig Anderson,home,Buffalo Sabres,Minnesota Wild,60.0,4,1.96
2022-03-04,Kaapo Kahkonen,away,Minnesota Wild,Buffalo Sabres,58.5833,4,3.87
2022-03-04,Brian Elliott,home,Tampa Bay Lightning,Detroit Red Wings,59.6667,1,1.98
2022-03-04,Alex Nedeljkovic,away,Detroit Red Wings,Tampa Bay Lightning,59.0,2,3.4
2022-03-04,Igor Shesterkin,home,New York Rangers,New Jersey Devils,60.0,1,3.36
2022-03-04,Nico Daws,away,New Jersey Devils,New York Rangers,60.45,3,3.19
2022-03-04,Antti Raanta,home,Carolina Hurricanes,Pittsburgh Penguins,63.2333,2,2.53
2022-03-04,Casey DeSmith,away,Pittsburgh Penguins,Carolina Hurricanes,62.9333,3,4.12
2022-03-04,Elvis Merzlikins,home,Columbus Blue Jackets,Los Angeles Kings,63.9,4,2.46
2022-03-04,Jonathan Quick,away,Los Angeles Kings,Columbus Blue Jackets,64.0,3,1.67
2022-03-04,Connor Hellebuyck,home,Winnipeg Jets,Dallas Stars,64.1167,4,3.37
2022-03-04,Braden Holtby,away,Dallas Stars,Winnipeg Jets,64.5,3,4.97
2022-03-04,John Gibson,home,Anaheim Ducks,Vegas Golden Knights,58.4167,5,2.73
2022-03-04,Laurent Brossoit,away,Vegas Golden Knights,Anaheim Ducks,60.0,4,2.1
2022-03-05,Jack Campbell,home,Toronto Maple Leafs,Vancouver Canucks,57.3667,5,2.65
2022-03-05,Thatcher Demko,away,Vancouver Canucks,Toronto Maple Leafs,60.0,4,4.12
2022-03-05,Sergei Bobrovsky,home,Florida Panthers,Detroit Red Wings,60.0,2,2.55
2022-03-05,Thomas Greiss,away,Detroit Red Wings,Florida Panthers,31.0167,5,2.46
2022-03-05,Alex Nedeljkovic,away,Detroit Red Wings,Florida Panthers,28.9833,1,0.98
2022-03-05,Ilya Sorokin,home,New York Islanders,St Louis Blues,60.0,1,1.98
2022-03-05,Jordan Binnington,away,St Louis Blues,New York Islanders,57.4333,2,2.52
2022-03-05,Martin Jones,home,Philadelphia Flyers,Chicago Blackhawks,60.0,3,1.75
2022-03-05,Kevin Lankinen,away,Chicago Blackhawks,Philadelphia Flyers,58.7833,4,2.38
2022-03-05,Vitek Vanecek,home,Washington Capitals,Seattle Kraken,60.0,2,2.43
2022-03-05,Chris Driedger,away,Seattle Kraken,Washington Capitals,58.5833,4,2.45
2022-03-05,Elvis Merzlikins,home,Columbus Blue Jackets,Boston Bruins,63.55,4,1.83
2022-03-05,Jeremy Swayman,away,Boston Bruins,Columbus Blue Jackets,64.95,4,1.84
2022-03-05,Darcy Kuemper,home,Colorado Avalanche,Calgary Flames,21.45,3,1.17
2022-03-05,Pavel Francouz,home,Colorado Avalanche,Calgary Flames,39.1667,1,1.41
2022-03-05,Dan Vladar,away,Calgary Flames,Colorado Avalanche,60.6167,3,2.4
2022-03-05,Mike Smith,home,Edmonton Oilers,Montreal Canadiens,59.7167,4,3.6
2022-03-05,Sam Montembeault,away,Montreal Canadiens,Edmonton Oilers,60.0,2,2.64
2022-03-05,Scott Wedgewood,home,Arizona Coyotes,Ottawa Senators,60.0,5,3.52
2022-03-05,Matt Murray,away,Ottawa Senators,Arizona Coyotes,57.9333,8,3.58
2022-03-05,Alex Stalock,home,San Jose Sharks,Nashville Predators,46.1167,6,2.65
2022-03-05,Zach Sawchenko,home,San Jose Sharks,Nashville Predators,13.8833,2,0.7
2022-03-05,Juuse Saros,away,Nashville Predators,San Jose Sharks,60.0,0,1.85
2022-03-06,Dustin Tokarski,home,Buffalo Sabres,Los Angeles Kings,59.35,1,2.04
2022-03-06,Cal Petersen,away,Los Angeles Kings,Buffalo Sabres,60.0,0,1.72
2022-03-06,Nico Daws,home,New Jersey Devils,St Louis Blues,61.2,2,1.95
2022-03-06,Ville Husso,away,St Louis Blues,New Jersey Devils,61.2,3,3.08
2022-03-06,Antti Raanta,home,Carolina Hurricanes,Seattle Kraken,60.0,2,2.35
2022-03-06,Philipp Grubauer,away,Seattle Kraken,Carolina Hurricanes,57.35,3,3.11
2022-03-06,Marc-Andre Fleury,home,Chicago Blackhawks,Tampa Bay Lightning,60.0,6,2.84
2022-03-06,Andrei Vasilevskiy,away,Tampa Bay Lightning,Chicago Blackhawks,59.9667,3,2.6
2022-03-06,Cam Talbot,home,Minnesota Wild,Dallas Stars,22.4667,0,0.19
2022-03-06,Kaapo Kahkonen,home,Minnesota Wild,Dallas Stars,29.8667,4,2.21
2022-03-06,Jake Oettinger,away,Dallas Stars,Minnesota Wild,60.0,3,3.55
2022-03-06,Connor Hellebuyck,home,Winnipeg Jets,New York Rangers,57.2833,4,1.62
2022-03-06,Igor Shesterkin,away,New York Rangers,Winnipeg Jets,59.8833,1,4.22
2022-03-06,Robin Lehner,home,Vegas Golden Knights,Ottawa Senators,60.0,1,3.22
2022-03-06,Anton Forsberg,away,Ottawa Senators,Vegas Golden Knights,59.9,2,2.63
2022-03-06,Anthony Stolarz,home,Anaheim Ducks,San Jose Sharks,60.2333,2,1.99
2022-03-06,Zach Sawchenko,away,San Jose Sharks,Anaheim Ducks,60.2333,3,3.7
2022-03-07,Linus Ullmark,home,Boston Bruins,Los Angeles Kings,61.8833,3,2.3
