,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season,Score
17054,2286,2286,2286,2286,2014-03-22,Mike Smith,home,Phoenix Coyotes,Boston Bruins,58.3333,3,2.66,20132014,
17055,2287,2287,2287,2287,2014-03-22,Tuukka Rask,away,Boston Bruins,Phoenix Coyotes,59.9667,2,3.02,20132014,
17056,2288,2288,2288,2288,2014-03-22,Ben Scrivens,home,Edmonton Oilers,Calgary Flames,32.7,3,2.1,20132014,
17057,2289,2289,2289,2289,2014-03-22,Viktor Fasth,home,Edmonton Oilers,Calgary Flames,27.3,5,1.16,20132014,
17058,2290,2290,2290,2290,2014-03-22,Karri Ramo,away,Calgary Flames,Edmonton Oilers,59.9833,1,1.78,20132014,
17059,2291,2291,2291,2291,2014-03-22,Antti Niemi,home,San Jose Sharks,Washington Capitals,65.0,2,1.6,20132014,
17060,2292,2292,2292,2292,2014-03-22,Braden Holtby,away,Washington Capitals,San Jose Sharks,65.0,2,2.73,20132014,
17061,2293,2293,2293,2293,2014-03-23,Evgeni Nabokov,home,New York Islanders,Columbus Blue Jackets,60.0,0,4.77,20132014,
17062,2294,2294,2294,2294,2014-03-23,Sergei Bobrovsky,away,Columbus Blue Jackets,New York Islanders,57.4167,2,3.14,20132014,
17063,2295,2295,2295,2295,2014-03-23,Marc-Andre Fleury,home,Pittsburgh Penguins,St Louis Blues,58.6667,1,1.91,20132014,
17064,2296,2296,2296,2296,2014-03-23,Brian Elliott,away,St Louis Blues,Pittsburgh Penguins,60.0,0,2.11,20132014,
17065,2297,2297,2297,2297,2014-03-23,Cory Schneider,home,New Jersey Devils,Toronto Maple Leafs,60.0,2,1.85,20132014,
17066,2298,2298,2298,2298,2014-03-23,James Reimer,away,Toronto Maple Leafs,New Jersey Devils,21.8333,3,0.86,20132014,
17067,2299,2299,2299,2299,2014-03-23,Drew MacIntyre,away,Toronto Maple Leafs,New Jersey Devils,36.0667,0,1.43,20132014,
17068,2300,2300,2300,2300,2014-03-23,Corey Crawford,home,Chicago Blackhawks,Nashville Predators,57.7667,2,1.36,20132014,
17069,2301,2301,2301,2301,2014-03-23,Pekka Rinne,away,Nashville Predators,Chicago Blackhawks,60.0,0,2.44,20132014,
17070,2302,2302,2302,2302,2014-03-23,Jimmy Howard,home,Detroit Red Wings,Minnesota Wild,61.7167,4,2.09,20132014,
17071,2303,2303,2303,2303,2014-03-23,Ilya Bryzgalov,away,Minnesota Wild,Detroit Red Wings,62.25,3,1.51,20132014,
17072,2304,2304,2304,2304,2014-03-23,Eddie Lack,home,Vancouver Canucks,Buffalo Sabres,60.0,2,1.16,20132014,
17073,2305,2305,2305,2305,2014-03-23,Nathan Lieuwen,away,Buffalo Sabres,Vancouver Canucks,58.45,4,3.12,20132014,
17074,2306,2306,2306,2306,2014-03-23,Jonas Hiller,home,Anaheim Ducks,Florida Panthers,59.8833,2,2.51,20132014,
17075,2307,2307,2307,2307,2014-03-23,Dan Ellis,away,Florida Panthers,Anaheim Ducks,60.0,6,4.92,20132014,
17076,2308,2308,2308,2308,2014-03-24,Henrik Lundqvist,home,New York Rangers,Phoenix Coyotes,61.9333,3,2.06,20132014,
17077,2309,2309,2309,2309,2014-03-24,Thomas Greiss,away,Phoenix Coyotes,New York Rangers,9.5,2,0.88,20132014,
17078,2310,2310,2310,2310,2014-03-24,Mike Smith,away,Phoenix Coyotes,New York Rangers,52.0167,2,3.16,20132014,
17079,2311,2311,2311,2311,2014-03-24,Ray Emery,home,Philadelphia Flyers,Los Angeles Kings,58.8167,3,3.16,20132014,
17080,2312,2312,2312,2312,2014-03-24,Jonathan Quick,away,Los Angeles Kings,Philadelphia Flyers,60.0,2,2.85,20132014,
17081,2313,2313,2313,2313,2014-03-24,Tuukka Rask,home,Boston Bruins,Montreal Canadiens,65.0,1,1.24,20132014,
17082,2314,2314,2314,2314,2014-03-24,Peter Budaj,away,Montreal Canadiens,Boston Bruins,64.7,1,2.3,20132014,
17083,2315,2315,2315,2315,2014-03-24,Ben Bishop,home,Tampa Bay Lightning,Ottawa Senators,64.5833,3,2.23,20132014,
17084,2316,2316,2316,2316,2014-03-24,Robin Lehner,away,Ottawa Senators,Tampa Bay Lightning,64.7333,3,3.54,20132014,
17085,2317,2317,2317,2317,2014-03-24,Kari Lehtonen,home,Dallas Stars,Winnipeg Jets,60.0,1,3.63,20132014,
17086,2318,2318,2318,2318,2014-03-24,Al Montoya,away,Winnipeg Jets,Dallas Stars,58.1167,2,3.06,20132014,
17087,2319,2319,2319,2319,2014-03-24,Karri Ramo,home,Calgary Flames,San Jose Sharks,65.0,1,3.36,20132014,
17088,2320,2320,2320,2320,2014-03-24,Alex Stalock,away,San Jose Sharks,Calgary Flames,64.8833,1,2.16,20132014,
17089,2321,2321,2321,2321,2014-03-25,Jonathan Bernier,home,Toronto Maple Leafs,St Louis Blues,58.7167,4,3.67,20132014,
17090,2322,2322,2322,2322,2014-03-25,Ryan Miller,away,St Louis Blues,Toronto Maple Leafs,60.0,3,1.65,20132014,
17091,2323,2323,2323,2323,2014-03-25,Marc-Andre Fleury,home,Pittsburgh Penguins,Phoenix Coyotes,58.5,3,2.03,20132014,
17092,2324,2324,2324,2324,2014-03-25,Thomas Greiss,away,Phoenix Coyotes,Pittsburgh Penguins,60.0,2,2.33,20132014,
17093,2325,2325,2325,2325,2014-03-25,Jaroslav Halak,home,Washington Capitals,Los Angeles Kings,64.65,4,3.54,20132014,
17094,2326,2326,2326,2326,2014-03-25,Jonathan Quick,away,Los Angeles Kings,Washington Capitals,65.0,4,2.14,20132014,
17095,2327,2327,2327,2327,2014-03-25,Cam Ward,home,Carolina Hurricanes,New York Islanders,6.2,3,0.99,20132014,
17096,2328,2328,2328,2328,2014-03-25,Anton Khudobin,home,Carolina Hurricanes,New York Islanders,52.5333,2,2.01,20132014,
17097,2329,2329,2329,2329,2014-03-25,Anders Nilsson,away,New York Islanders,Carolina Hurricanes,60.0,4,3.08,20132014,
17098,2330,2330,2330,2330,2014-03-25,Carey Price,home,Montreal Canadiens,Buffalo Sabres,59.6,0,1.62,20132014,
17099,2331,2331,2331,2331,2014-03-25,Matt Hackett,away,Buffalo Sabres,Montreal Canadiens,58.9833,2,2.27,20132014,
17100,2332,2332,2332,2332,2014-03-25,Roberto Luongo,home,Florida Panthers,Ottawa Senators,64.95,2,3.31,20132014,
17101,2333,2333,2333,2333,2014-03-25,Robin Lehner,away,Ottawa Senators,Florida Panthers,65.0,2,3.62,20132014,
17102,2334,2334,2334,2334,2014-03-25,Curtis McElhinney,home,Columbus Blue Jackets,Detroit Red Wings,40.0,1,1.78,20132014,
17103,2335,2335,2335,2335,2014-03-25,Sergei Bobrovsky,home,Columbus Blue Jackets,Detroit Red Wings,20.0,1,0.72,20132014,
17104,2336,2336,2336,2336,2014-03-25,Jimmy Howard,away,Detroit Red Wings,Columbus Blue Jackets,58.3667,3,3.2,20132014,
17105,2337,2337,2337,2337,2014-03-25,Corey Crawford,home,Chicago Blackhawks,Dallas Stars,60.0,2,2.3,20132014,
17106,2338,2338,2338,2338,2014-03-25,Kari Lehtonen,away,Dallas Stars,Chicago Blackhawks,59.7667,3,2.15,20132014,
17107,2339,2339,2339,2339,2014-03-25,Pekka Rinne,home,Nashville Predators,Colorado Avalanche,65.0,4,2.26,20132014,
17108,2340,2340,2340,2340,2014-03-25,Semyon Varlamov,away,Colorado Avalanche,Nashville Predators,65.0,4,2.66,20132014,
17109,2341,2341,2341,2341,2014-03-25,Ben Scrivens,home,Edmonton Oilers,San Jose Sharks,60.0,5,3.0,20132014,
17110,2342,2342,2342,2342,2014-03-25,Antti Niemi,away,San Jose Sharks,Edmonton Oilers,60.0,2,2.69,20132014,
17111,2343,2343,2343,2343,2014-03-26,Ilya Bryzgalov,home,Minnesota Wild,Vancouver Canucks,20.0,2,0.34,20132014,
17112,2344,2344,2344,2344,2014-03-26,Darcy Kuemper,home,Minnesota Wild,Vancouver Canucks,40.0,3,0.64,20132014,
17113,2345,2345,2345,2345,2014-03-26,Eddie Lack,away,Vancouver Canucks,Minnesota Wild,60.0,2,2.51,20132014,
17114,2346,2346,2346,2346,2014-03-26,Henrik Lundqvist,home,New York Rangers,Philadelphia Flyers,60.0,1,2.23,20132014,
17115,2347,2347,2347,2347,2014-03-26,Steve Mason,away,Philadelphia Flyers,New York Rangers,58.7667,3,1.9,20132014,
17116,2348,2348,2348,2348,2014-03-26,Karri Ramo,home,Calgary Flames,Anaheim Ducks,58.65,3,2.99,20132014,
17117,2349,2349,2349,2349,2014-03-26,Jonas Hiller,away,Anaheim Ducks,Calgary Flames,60.0,2,2.8,20132014,
17118,2350,2350,2350,2350,2014-03-27,Tuukka Rask,home,Boston Bruins,Chicago Blackhawks,60.0,0,1.38,20132014,
17119,2351,2351,2351,2351,2014-03-27,Corey Crawford,away,Chicago Blackhawks,Boston Bruins,59.95,3,1.87,20132014,
17120,2352,2352,2352,2352,2014-03-27,Martin Brodeur,home,New Jersey Devils,Phoenix Coyotes,64.9333,2,1.82,20132014,
17121,2353,2353,2353,2353,2014-03-27,Thomas Greiss,away,Phoenix Coyotes,New Jersey Devils,45.0,2,2.29,20132014,
17122,2354,2354,2354,2354,2014-03-27,Jeff Zatkoff,home,Pittsburgh Penguins,Los Angeles Kings,58.5667,3,2.51,20132014,
17123,2355,2355,2355,2355,2014-03-27,Martin Jones,away,Los Angeles Kings,Pittsburgh Penguins,60.0,2,3.21,20132014,
17124,2356,2356,2356,2356,2014-03-27,Jimmy Howard,home,Detroit Red Wings,Montreal Canadiens,59.4167,5,2.06,20132014,
17125,2357,2357,2357,2357,2014-03-27,Carey Price,away,Montreal Canadiens,Detroit Red Wings,59.9167,4,2.42,20132014,
17126,2358,2358,2358,2358,2014-03-27,Ben Bishop,home,Tampa Bay Lightning,New York Islanders,64.9667,2,2.53,20132014,
17127,2359,2359,2359,2359,2014-03-27,Evgeni Nabokov,away,New York Islanders,Tampa Bay Lightning,65.0,2,2.05,20132014,
17128,2360,2360,2360,2360,2014-03-27,Roberto Luongo,home,Florida Panthers,Carolina Hurricanes,20.0,1,0.65,20132014,
17129,2361,2361,2361,2361,2014-03-27,Dan Ellis,home,Florida Panthers,Carolina Hurricanes,39.1833,2,1.99,20132014,
17130,2362,2362,2362,2362,2014-03-27,Anton Khudobin,away,Carolina Hurricanes,Florida Panthers,59.9833,0,2.32,20132014,
17131,2363,2363,2363,2363,2014-03-27,Ryan Miller,home,St Louis Blues,Minnesota Wild,59.4167,1,2.37,20132014,
17132,2364,2364,2364,2364,2014-03-27,Darcy Kuemper,away,Minnesota Wild,St Louis Blues,60.0,5,2.7,20132014,
17133,2365,2365,2365,2365,2014-03-27,Carter Hutton,home,Nashville Predators,Buffalo Sabres,60.0,1,1.83,20132014,
17134,2366,2366,2366,2366,2014-03-27,Matt Hackett,away,Buffalo Sabres,Nashville Predators,20.0,4,1.8,20132014,
17135,2367,2367,2367,2367,2014-03-27,Nathan Lieuwen,away,Buffalo Sabres,Nashville Predators,40.0,2,1.3,20132014,
17136,2368,2368,2368,2368,2014-03-27,Semyon Varlamov,home,Colorado Avalanche,Vancouver Canucks,60.9167,2,2.25,20132014,
17137,2369,2369,2369,2369,2014-03-27,Eddie Lack,away,Vancouver Canucks,Colorado Avalanche,60.9167,3,2.28,20132014,
17138,2370,2370,2370,2370,2014-03-27,Antti Niemi,home,San Jose Sharks,Winnipeg Jets,58.85,4,3.2,20132014,
17139,2371,2371,2371,2371,2014-03-27,Al Montoya,away,Winnipeg Jets,San Jose Sharks,60.0,3,3.09,20132014,
17140,2372,2372,2372,2372,2014-03-28,Steve Mason,home,Philadelphia Flyers,Toronto Maple Leafs,59.9333,2,2.09,20132014,
17141,2373,2373,2373,2373,2014-03-28,Jonathan Bernier,away,Toronto Maple Leafs,Philadelphia Flyers,58.75,4,2.66,20132014,
17142,2374,2374,2374,2374,2014-03-28,Curtis McElhinney,home,Columbus Blue Jackets,Pittsburgh Penguins,58.9667,2,2.36,20132014,
17143,2375,2375,2375,2375,2014-03-28,Marc-Andre Fleury,away,Pittsburgh Penguins,Columbus Blue Jackets,60.0,1,2.9,20132014,
17144,2376,2376,2376,2376,2014-03-28,Craig Anderson,home,Ottawa Senators,Chicago Blackhawks,60.0,3,4.37,20132014,
17145,2377,2377,2377,2377,2014-03-28,Antti Raanta,away,Chicago Blackhawks,Ottawa Senators,59.7,5,2.95,20132014,
17146,2378,2378,2378,2378,2014-03-28,Kari Lehtonen,home,Dallas Stars,Nashville Predators,60.0,3,2.63,20132014,
17147,2379,2379,2379,2379,2014-03-28,Pekka Rinne,away,Nashville Predators,Dallas Stars,60.0,7,1.91,20132014,
17148,2380,2380,2380,2380,2014-03-28,Karri Ramo,home,Calgary Flames,New York Rangers,60.0,3,3.52,20132014,
17149,2381,2381,2381,2381,2014-03-28,Henrik Lundqvist,away,New York Rangers,Calgary Flames,58.9,4,3.27,20132014,
17150,2382,2382,2382,2382,2014-03-28,Ben Scrivens,home,Edmonton Oilers,Anaheim Ducks,63.8333,3,4.76,20132014,
17151,2383,2383,2383,2383,2014-03-28,Jonas Hiller,away,Anaheim Ducks,Edmonton Oilers,63.85,4,1.36,20132014,
17152,2384,2384,2384,2384,2014-03-29,Braden Holtby,home,Washington Capitals,Boston Bruins,59.1667,4,3.07,20132014,
17153,2385,2385,2385,2385,2014-03-29,Chad Johnson,away,Boston Bruins,Washington Capitals,60.0,2,2.81,20132014,
17154,2386,2386,2386,2386,2014-03-29,Semyon Varlamov,home,Colorado Avalanche,San Jose Sharks,60.0,2,3.11,20132014,
17155,2387,2387,2387,2387,2014-03-29,Alex Stalock,away,San Jose Sharks,Colorado Avalanche,58.95,3,1.83,20132014,
17156,2388,2388,2388,2388,2014-03-29,Matt Hackett,home,Buffalo Sabres,Tampa Bay Lightning,61.8833,4,2.28,20132014,
17157,2389,2389,2389,2389,2014-03-29,Ben Bishop,away,Tampa Bay Lightning,Buffalo Sabres,61.05,2,2.79,20132014,
17158,2390,2390,2390,2390,2014-03-29,Jonathan Bernier,home,Toronto Maple Leafs,Detroit Red Wings,58.2167,4,2.08,20132014,
17159,2391,2391,2391,2391,2014-03-29,Jimmy Howard,away,Detroit Red Wings,Toronto Maple Leafs,60.0,2,1.76,20132014,
17160,2392,2392,2392,2392,2014-03-29,Dan Ellis,home,Florida Panthers,Montreal Canadiens,58.8333,3,2.69,20132014,
17161,2393,2393,2393,2393,2014-03-29,Carey Price,away,Montreal Canadiens,Florida Panthers,59.45,1,3.14,20132014,
17162,2394,2394,2394,2394,2014-03-29,Anders Nilsson,home,New York Islanders,New Jersey Devils,65.0,1,3.12,20132014,
17163,2395,2395,2395,2395,2014-03-29,Cory Schneider,away,New Jersey Devils,New York Islanders,65.0,1,2.91,20132014,
17164,2396,2396,2396,2396,2014-03-29,Anton Khudobin,home,Carolina Hurricanes,Columbus Blue Jackets,62.6667,3,2.12,20132014,
17165,2397,2397,2397,2397,2014-03-29,Curtis McElhinney,away,Columbus Blue Jackets,Carolina Hurricanes,62.6667,2,2.17,20132014,
17166,2398,2398,2398,2398,2014-03-29,Ryan Miller,home,St Louis Blues,Dallas Stars,58.7333,4,2.96,20132014,
17167,2399,2399,2399,2399,2014-03-29,Kari Lehtonen,away,Dallas Stars,St Louis Blues,60.0,2,2.97,20132014,
17168,2400,2400,2400,2400,2014-03-29,Thomas Greiss,home,Phoenix Coyotes,Minnesota Wild,58.9667,2,1.8,20132014,
17169,2401,2401,2401,2401,2014-03-29,Ilya Bryzgalov,away,Minnesota Wild,Phoenix Coyotes,60.0,1,1.92,20132014,
17170,2402,2402,2402,2402,2014-03-29,Eddie Lack,home,Vancouver Canucks,Anaheim Ducks,59.95,5,2.22,20132014,
17171,2403,2403,2403,2403,2014-03-29,Frederik Andersen,away,Anaheim Ducks,Vancouver Canucks,59.8667,1,2.33,20132014,
17172,2404,2404,2404,2404,2014-03-29,Jonathan Quick,home,Los Angeles Kings,Winnipeg Jets,60.0,2,2.51,20132014,
17173,2405,2405,2405,2405,2014-03-29,Ondrej Pavelec,away,Winnipeg Jets,Los Angeles Kings,20.0,3,1.71,20132014,
17174,2406,2406,2406,2406,2014-03-29,Al Montoya,away,Winnipeg Jets,Los Angeles Kings,38.5333,1,1.36,20132014,
17175,2407,2407,2407,2407,2014-03-30,Robin Lehner,home,Ottawa Senators,Calgary Flames,59.9667,3,3.93,20132014,
17176,2408,2408,2408,2408,2014-03-30,Karri Ramo,away,Calgary Flames,Ottawa Senators,59.75,5,3.11,20132014,
17177,2409,2409,2409,2409,2014-03-30,Jonas Gustavsson,home,Detroit Red Wings,Tampa Bay Lightning,60.0,2,2.5,20132014,
17178,2410,2410,2410,2410,2014-03-30,Ben Bishop,away,Tampa Bay Lightning,Detroit Red Wings,58.9167,3,2.59,20132014,
17179,2411,2411,2411,2411,2014-03-30,Steve Mason,home,Philadelphia Flyers,Boston Bruins,63.95,3,1.68,20132014,
17180,2412,2412,2412,2412,2014-03-30,Tuukka Rask,away,Boston Bruins,Philadelphia Flyers,65.0,3,3.71,20132014,
17181,2413,2413,2413,2413,2014-03-30,Marc-Andre Fleury,home,Pittsburgh Penguins,Chicago Blackhawks,60.0,1,2.76,20132014,
17182,2414,2414,2414,2414,2014-03-30,Corey Crawford,away,Chicago Blackhawks,Pittsburgh Penguins,59.4333,3,1.65,20132014,
17183,2415,2415,2415,2415,2014-03-30,Carter Hutton,home,Nashville Predators,Washington Capitals,65.0,3,1.72,20132014,
17184,2416,2416,2416,2416,2014-03-30,Jaroslav Halak,away,Washington Capitals,Nashville Predators,64.95,3,2.52,20132014,
17185,2417,2417,2417,2417,2014-03-30,Ben Scrivens,home,Edmonton Oilers,New York Rangers,59.95,5,3.53,20132014,
17186,2418,2418,2418,2418,2014-03-30,Cam Talbot,away,New York Rangers,Edmonton Oilers,59.5167,0,2.09,20132014,
17187,2419,2419,2419,2419,2014-03-31,Craig Anderson,home,Ottawa Senators,Carolina Hurricanes,65.0,1,2.18,20132014,
17188,2420,2420,2420,2420,2014-03-31,Cam Ward,away,Carolina Hurricanes,Ottawa Senators,65.0,1,2.97,20132014,
17189,2421,2421,2421,2421,2014-03-31,Martin Brodeur,home,New Jersey Devils,Florida Panthers,26.5333,3,0.82,20132014,
17190,2422,2422,2422,2422,2014-03-31,Cory Schneider,home,New Jersey Devils,Florida Panthers,33.35,0,0.95,20132014,
17191,2423,2423,2423,2423,2014-03-31,Dan Ellis,away,Florida Panthers,New Jersey Devils,60.0,6,3.04,20132014,
17192,2424,2424,2424,2424,2014-03-31,Frederik Andersen,home,Anaheim Ducks,Winnipeg Jets,59.2333,4,3.57,20132014,
17193,2425,2425,2425,2425,2014-03-31,Ondrej Pavelec,away,Winnipeg Jets,Anaheim Ducks,60.2667,5,3.41,20132014,
17194,2426,2426,2426,2426,2014-03-31,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,58.6333,3,2.1,20132014,
17195,2427,2427,2427,2427,2014-03-31,Ilya Bryzgalov,away,Minnesota Wild,Los Angeles Kings,60.0,2,1.34,20132014,
17196,2428,2428,2428,2428,2014-04-01,Nathan Lieuwen,home,Buffalo Sabres,New Jersey Devils,64.95,2,3.32,20132014,
17197,2429,2429,2429,2429,2014-04-01,Cory Schneider,away,New Jersey Devils,Buffalo Sabres,64.75,2,1.49,20132014,
17198,2430,2430,2430,2430,2014-04-01,Jonathan Bernier,home,Toronto Maple Leafs,Calgary Flames,59.9333,2,2.63,20132014,
17199,2431,2431,2431,2431,2014-04-01,Karri Ramo,away,Calgary Flames,Toronto Maple Leafs,59.0333,3,3.0,20132014,
17200,2432,2432,2432,2432,2014-04-01,Evgeni Nabokov,home,New York Islanders,Florida Panthers,60.0,2,2.31,20132014,
17201,2433,2433,2433,2433,2014-04-01,Scott Clemmensen,away,Florida Panthers,New York Islanders,59.8333,4,3.6,20132014,
17202,2434,2434,2434,2434,2014-04-01,Marc-Andre Fleury,home,Pittsburgh Penguins,Carolina Hurricanes,60.0,4,1.68,20132014,
17203,2435,2435,2435,2435,2014-04-01,Anton Khudobin,away,Carolina Hurricanes,Pittsburgh Penguins,59.8167,1,1.45,20132014,
17204,2436,2436,2436,2436,2014-04-01,Jaroslav Halak,home,Washington Capitals,Dallas Stars,29.8333,3,1.82,20132014,
17205,2437,2437,2437,2437,2014-04-01,Braden Holtby,home,Washington Capitals,Dallas Stars,30.1667,2,1.16,20132014,
17206,2438,2438,2438,2438,2014-04-01,Kari Lehtonen,away,Dallas Stars,Washington Capitals,60.0,0,2.45,20132014,
17207,2439,2439,2439,2439,2014-04-01,Sergei Bobrovsky,home,Columbus Blue Jackets,Colorado Avalanche,64.45,3,1.84,20132014,
17208,2440,2440,2440,2440,2014-04-01,Semyon Varlamov,away,Colorado Avalanche,Columbus Blue Jackets,64.45,2,2.44,20132014,
17209,2441,2441,2441,2441,2014-04-01,Ben Bishop,home,Tampa Bay Lightning,Montreal Canadiens,60.0,1,1.81,20132014,
17210,2442,2442,2442,2442,2014-04-01,Carey Price,away,Montreal Canadiens,Tampa Bay Lightning,59.5833,2,3.29,20132014,
17211,2443,2443,2443,2443,2014-04-01,Ryan Miller,home,St Louis Blues,Philadelphia Flyers,64.9167,0,2.31,20132014,
17212,2444,2444,2444,2444,2014-04-01,Ray Emery,away,Philadelphia Flyers,St Louis Blues,65.0,0,3.0,20132014,
17213,2445,2445,2445,2445,2014-04-01,Eddie Lack,home,Vancouver Canucks,New York Rangers,58.35,3,2.81,20132014,
17214,2446,2446,2446,2446,2014-04-01,Henrik Lundqvist,away,New York Rangers,Vancouver Canucks,59.9667,1,2.12,20132014,
17215,2447,2447,2447,2447,2014-04-01,Thomas Greiss,home,Phoenix Coyotes,Winnipeg Jets,64.9,1,1.71,20132014,
17216,2448,2448,2448,2448,2014-04-01,Ondrej Pavelec,away,Winnipeg Jets,Phoenix Coyotes,65.0,1,2.67,20132014,
17217,2449,2449,2449,2449,2014-04-01,Antti Niemi,home,San Jose Sharks,Edmonton Oilers,59.7,4,2.72,20132014,
17218,2450,2450,2450,2450,2014-04-01,Ben Scrivens,away,Edmonton Oilers,San Jose Sharks,57.9667,5,3.1,20132014,
17219,2451,2451,2451,2451,2014-04-02,Craig Anderson,home,Ottawa Senators,New York Islanders,59.1333,2,2.4,20132014,
17220,2452,2452,2452,2452,2014-04-02,Anders Nilsson,away,New York Islanders,Ottawa Senators,60.0,1,3.26,20132014,
17221,2453,2453,2453,2453,2014-04-02,Jimmy Howard,home,Detroit Red Wings,Boston Bruins,60.0,2,2.97,20132014,
17222,2454,2454,2454,2454,2014-04-02,Tuukka Rask,away,Boston Bruins,Detroit Red Wings,58.5667,3,2.1,20132014,
17223,2455,2455,2455,2455,2014-04-02,Frederik Andersen,home,Anaheim Ducks,Edmonton Oilers,60.0,2,2.54,20132014,
17224,2456,2456,2456,2456,2014-04-02,Viktor Fasth,away,Edmonton Oilers,Anaheim Ducks,60.6,3,2.62,20132014,
17225,2457,2457,2457,2457,2014-04-02,Jonathan Quick,home,Los Angeles Kings,Phoenix Coyotes,60.0,0,1.71,20132014,
17226,2458,2458,2458,2458,2014-04-02,Thomas Greiss,away,Phoenix Coyotes,Los Angeles Kings,60.0,4,2.74,20132014,
17227,2459,2459,2459,2459,2014-04-03,James Reimer,home,Toronto Maple Leafs,Boston Bruins,14.4833,1,0.71,20132014,
17228,2460,2460,2460,2460,2014-04-03,Jonathan Bernier,home,Toronto Maple Leafs,Boston Bruins,48.3667,2,2.02,20132014,
17229,2461,2461,2461,2461,2014-04-03,Chad Johnson,away,Boston Bruins,Toronto Maple Leafs,62.85,4,2.8,20132014,
17230,2462,2462,2462,2462,2014-04-03,Steve Mason,home,Philadelphia Flyers,Columbus Blue Jackets,57.5833,2,3.04,20132014,
17231,2463,2463,2463,2463,2014-04-03,Sergei Bobrovsky,away,Columbus Blue Jackets,Philadelphia Flyers,59.7167,0,2.64,20132014,
17232,2464,2464,2464,2464,2014-04-03,Anton Khudobin,home,Carolina Hurricanes,Dallas Stars,60.0,1,3.44,20132014,
17233,2465,2465,2465,2465,2014-04-03,Tim Thomas,away,Dallas Stars,Carolina Hurricanes,28.85,1,1.7,20132014,
17234,2466,2466,2466,2466,2014-04-03,Kari Lehtonen,away,Dallas Stars,Carolina Hurricanes,28.2167,3,1.85,20132014,
17235,2467,2467,2467,2467,2014-04-03,Ben Bishop,home,Tampa Bay Lightning,Calgary Flames,58.5667,3,2.16,20132014,
17236,2468,2468,2468,2468,2014-04-03,Karri Ramo,away,Calgary Flames,Tampa Bay Lightning,60.0,1,2.14,20132014,
17237,2469,2469,2469,2469,2014-04-03,Corey Crawford,home,Chicago Blackhawks,Minnesota Wild,65.0,2,1.6,20132014,
17238,2470,2470,2470,2470,2014-04-03,Ilya Bryzgalov,away,Minnesota Wild,Chicago Blackhawks,65.0,2,2.05,20132014,
17239,2471,2471,2471,2471,2014-04-03,Brian Elliott,home,St Louis Blues,Buffalo Sabres,60.0,1,2.14,20132014,
17240,2472,2472,2472,2472,2014-04-03,Nathan Lieuwen,away,Buffalo Sabres,St Louis Blues,59.0167,2,3.46,20132014,
17241,2473,2473,2473,2473,2014-04-03,Ondrej Pavelec,home,Winnipeg Jets,Pittsburgh Penguins,58.1667,4,1.21,20132014,
